City,Name,Language,Time,Type,Price,Capacity,Booked
Arakkonam,SindhuCinemasArakkonam,Tamil,10:00,Box1,150₹,12,12
Arakkonam,SindhuCinemasArakkonam,Tamil,10:00,Box2,150₹,12,12
Arakkonam,SindhuCinemasArakkonam,Tamil,10:00,Executive,100₹,166,16
Rajapalayam,ChitraCinemaRajapalayam,Tamil,10:00,Balcony,130₹,61,2
Rajapalayam,ChitraCinemaRajapalayam,Tamil,10:00,FirstClass,100₹,480,0
Tirupur,UshaMultiplexTiruppur,Tamil,10:30,Box,175₹,13,13
Tirupur,UshaMultiplexTiruppur,Tamil,10:30,FirstClass,110₹,168,149
Namakkal,KsCineplexNamakkal,Tamil,10:30,FirstClass,100₹,133,0
Namakkal,KsCineplexNamakkal,Tamil,10:30,SecondClass,100₹,40,14
Udumalpet,AnushamCinemasUdumalpet,Tamil,10:30,First,120₹,664,332
Tirupur,SrinivasaMultiplex4K3DTirupur,Tamil,10:30,Balcony,110₹,142,46
Tirupur,SrinivasaMultiplex4K3DTirupur,Tamil,10:30,FirstClass,100₹,155,24
Gobichettipalayam,ZeonCinemasModachurRoad,Tamil,10:30,Platinum,150₹,12,0
Gobichettipalayam,ZeonCinemasModachurRoad,Tamil,10:30,Gold,110₹,106,0
Gobichettipalayam,ZeonCinemasModachurRoad,Tamil,10:30,Silver,80₹,14,1
Karaikudi,SathianCinema,Tamil,10:30,Balcony,119₹,40,40
Karaikudi,SathianCinema,Tamil,10:30,FirstClass,119₹,76,32
Karaikudi,SathianCinema,Tamil,10:30,SecondClass,119₹,313,0
Karaikudi,SathianCinema,Tamil,10:30,ThirdClass,119₹,66,0
Coimbatore,SarvamCinemasACKinathukadavu,Tamil,10:30,BoxA,120₹,16,16
Coimbatore,SarvamCinemasACKinathukadavu,Tamil,10:30,BoxB,120₹,16,16
Coimbatore,SarvamCinemasACKinathukadavu,Tamil,10:30,FirstClass,100₹,148,0
Coimbatore,SarvamCinemasACKinathukadavu,Tamil,10:30,SecondClass,80₹,178,0
Coimbatore,SarvamCinemasACKinathukadavu,Tamil,10:30,ThirdClass,80₹,53,53
Tirupur,TamilNaduCinemas,Tamil,10:30,GoldClass,110₹,252,18
Tirupur,TamilNaduCinemas,Tamil,10:30,SecondClass,80₹,143,0
Periyakulam,ParvathyTheatreThenkarai,Tamil,10:30,Firstclass,100₹,272,0
Bengaluru,VinayakaTheatreAudi2RanganathaTheatreChamarajpet,Tamil,10:45,GoldClass,118₹,410,341
Coimbatore,BabaCinemasDolbyAtmosRsPuram,Tamil,10:45,Elite,150₹,134,0
