State,City,ZIP,Name,Language,Time,Type,Price,Capacity,Booked
WestBengal,Jalpaiguri,735101,CinebazzUkilpara,Bengali,13:00,Premium,80₹,55,0
WestBengal,Jalpaiguri,735101,CinebazzUkilpara,Bengali,13:00,Regular,80₹,11,0
WestBengal,Kolkata,700026,CinepolisLakeMallRashbehari,Bengali,14:15,Normal,210₹,22,0
WestBengal,Kolkata,700026,CinepolisLakeMallRashbehari,Bengali,14:15,Executive,230₹,55,4
WestBengal,Kolkata,700026,CinepolisLakeMallRashbehari,Bengali,14:15,Premium,250₹,22,12
WestBengal,Kolkata,700064,InoxCityCentreSaltlake,Bengali,15:20,DressCircle,230₹,190,4
WestBengal,Kolkata,700064,InoxCityCentreSaltlake,Bengali,15:20,Galleria,210₹,76,0
WestBengal,Kolkata,700064,InoxCityCentreSaltlake,Bengali,15:20,Royale,240₹,38,7
WestBengal,Jalpaiguri,735101,CinebazzUkilpara,Bengali,16:00,Premium,80₹,55,0
WestBengal,Jalpaiguri,735101,CinebazzUkilpara,Bengali,16:00,Regular,80₹,11,0
WestBengal,Kolkata,700157,InoxCityCentreIiRajarhat,Bengali,16:20,Club,220₹,229,10
WestBengal,Kolkata,700157,InoxCityCentreIiRajarhat,Bengali,16:20,Executive,200₹,42,0
WestBengal,Jalpaiguri,735101,CinebazzUkilpara,Bengali,18:45,Premium,80₹,55,0
WestBengal,Jalpaiguri,735101,CinebazzUkilpara,Bengali,18:45,Regular,80₹,11,0
WestBengal,Kolkata,700055,PvrDiamondPlazaJassore,Bengali,19:15,Classic,240₹,80,0
WestBengal,Kolkata,700055,PvrDiamondPlazaJassore,Bengali,19:15,Prime,280₹,11,0
WestBengal,Kolkata,700055,PvrDiamondPlazaJassore,Bengali,19:15,Recliner,450₹,12,0
WestBengal,Kolkata,700068,InoxSouthCityMall,Bengali,19:15,Premier,230₹,34,0
WestBengal,Kolkata,700068,InoxSouthCityMall,Bengali,19:15,Silver,250₹,156,11
