City,Name,Language,Time,Type,Price,Capacity,Booked
Deesa,ShreeRamMultiplexPatanCrossRoad,Gujarati,12:15,Gold,100₹,169,0
Deesa,ShreeRamMultiplexPatanCrossRoad,Gujarati,12:15,Silver,100₹,38,0
Ahmedabad,RevolutionMultiplexCtm,Gujarati,12:20,Diamond,250₹,100,0
Ahmedabad,RevolutionMultiplexCtm,Gujarati,12:20,PlatinumClass,170₹,100,0
Ahmedabad,RevolutionMultiplexCtm,Gujarati,12:20,GoldenClass,150₹,100,0
Ahmedabad,RevolutionMultiplexCtm,Gujarati,12:20,SilverClass,120₹,100,0
Anand,KalpanaTalkiesAnand,Gujarati,12:30,Box,110₹,100,0
Anand,KalpanaTalkiesAnand,Gujarati,12:30,Balcony,100₹,100,0
Anand,KalpanaTalkiesAnand,Gujarati,12:30,Executive,90₹,100,0
Bhavnagar,ApsaraCinemaNirmalNagar,Gujarati,12:30,Vip,150₹,65,0
Bhavnagar,ApsaraCinemaNirmalNagar,Gujarati,12:30,Platinum,120₹,104,0
Bhavnagar,ApsaraCinemaNirmalNagar,Gujarati,12:30,Gold,100₹,216,0
Bhavnagar,ApsaraCinemaNirmalNagar,Gujarati,12:30,Silver,80₹,104,0
Tharad,VijayCinemaTharad,Gujarati,15:00,Premium,150₹,39,0
Tharad,VijayCinemaTharad,Gujarati,15:00,Gold,110₹,68,0
Tharad,VijayCinemaTharad,Gujarati,15:00,Silver,80₹,135,0
Deesa,ShreeRamMultiplexPatanCrossRoad,Gujarati,15:15,Gold,100₹,169,0
Deesa,ShreeRamMultiplexPatanCrossRoad,Gujarati,15:15,Silver,100₹,38,0
Ahmedabad,RevolutionMultiplexCtm,Gujarati,15:25,SofaClass,250₹,100,0
Ahmedabad,RevolutionMultiplexCtm,Gujarati,15:25,PlatinumClass,170₹,100,0
Ahmedabad,RevolutionMultiplexCtm,Gujarati,15:25,GoldenClass,150₹,100,0
Ahmedabad,RevolutionMultiplexCtm,Gujarati,15:25,SilverClass,120₹,100,0
Vadodara,VasantCinemaAsodar,Gujarati,15:29,Upper,50₹,512,0
Vadodara,VasantCinemaAsodar,Gujarati,15:29,Balcony,60₹,218,0
Vapi,CarnivalGeetCinemasGidc,Gujarati,15:30,PlatinumOffline,140₹,64,0
Vapi,CarnivalGeetCinemasGidc,Gujarati,15:30,GoldOffline,130₹,92,0
Vapi,CarnivalGeetCinemasGidc,Gujarati,15:30,Silver,120₹,89,0
Ahmedabad,RevolutionMultiplexMahemdavad,Gujarati,15:30,Couple,200₹,100,0
Ahmedabad,RevolutionMultiplexMahemdavad,Gujarati,15:30,Platinum,160₹,100,0
Ahmedabad,RevolutionMultiplexMahemdavad,Gujarati,15:30,Golden,140₹,100,0
Ahmedabad,RevolutionMultiplexMahemdavad,Gujarati,15:30,Silver,120₹,100,0
Ahmedabad,RevolutionMultiplexMahemdavad,Gujarati,15:30,Couple,150₹,100,0
Ahmedabad,RevolutionMultiplexMahemdavad,Gujarati,15:30,Platinum,120₹,100,0
Ahmedabad,RevolutionMultiplexMahemdavad,Gujarati,15:30,Golden,100₹,100,0
Ahmedabad,RevolutionMultiplexMahemdavad,Gujarati,15:30,Silver,80₹,100,0
Deesa,ShreeRamMultiplexPatanCrossRoad,Gujarati,18:15,Gold,100₹,169,0
Deesa,ShreeRamMultiplexPatanCrossRoad,Gujarati,18:15,Silver,100₹,38,0
Surat,WonderPrimeCinemaSurat,Gujarati,18:28,Balcony,60₹,119,119
Surat,WonderPrimeCinemaSurat,Gujarati,18:28,Uper,50₹,555,555
Anand,KalpanaTalkiesAnand,Gujarati,18:30,Box,110₹,100,0
Anand,KalpanaTalkiesAnand,Gujarati,18:30,Balcony,100₹,100,0
Anand,KalpanaTalkiesAnand,Gujarati,18:30,Executive,90₹,100,0
Gandhinagar,FunCinemasRushilCinemaDehgam,Gujarati,21:00,Silver,110₹,100,0
Gandhinagar,FunCinemasRushilCinemaDehgam,Gujarati,21:00,Gold,150₹,100,0
Gandhinagar,FunCinemasRushilCinemaDehgam,Gujarati,21:00,Silver,110₹,100,0
Tharad,VijayCinemaTharad,Gujarati,21:00,Premium,150₹,100,0
Tharad,VijayCinemaTharad,Gujarati,21:00,Gold,110₹,100,0
Tharad,VijayCinemaTharad,Gujarati,21:00,Silver,80₹,100,0
