City,Name,Language,Time,Type,Price,Capacity,Booked
Ahmedabad,1NewfangledMiniplexMondealRetailParkAhmedabad,Hindi,08:15,GroundFloor,200₹,40,32
Ahmedabad,2NewfangledMiniplexMoteraAhmedabad,Hindi,08:31,CoupleSeat,150₹,22,14
Mumbai,InoxNeelyogSquareMallGhatkoparE,Hindi,08:55,Executive,100₹,38,0
Mumbai,InoxNeelyogSquareMallGhatkoparE,Hindi,08:55,Premier,100₹,151,0
Mumbai,InoxNeelyogSquareMallGhatkoparE,Hindi,08:55,Silver,100₹,147,4
Ludhiana,PvrFlamezMallGurudevNagar,Hindi,09:00,Prime,138₹,38,0
Ludhiana,PvrFlamezMallGurudevNagar,Hindi,09:00,Classic,112₹,161,0
Ghaziabad,CarnivalStarXShopprixMallVaishali,Hindi,09:00,Economy,110₹,19,1
Ghaziabad,CarnivalStarXShopprixMallVaishali,Hindi,09:00,Premier,120₹,133,11
Ghaziabad,CarnivalStarXShopprixMallVaishali,Hindi,09:00,XClass,130₹,36,0
Mumbai,InoxMegaplexInorbitMall,Hindi,09:00,Kiddles,130₹,53,12
Kolkata,PvrDiamondPlazaJassore,Hindi,09:00,Classic,130₹,100,2
Kolkata,PvrDiamondPlazaJassore,Hindi,09:00,Prime,180₹,11,0
Kolkata,PvrDiamondPlazaJassore,Hindi,09:00,Recliner,350₹,12,0
Kolkata,InoxForumMallElginRoad,Hindi,09:00,DressCircle,140₹,100,0
Kolkata,InoxForumMallElginRoad,Hindi,09:00,Galleria,140₹,28,0
Kolkata,InoxForumMallElginRoad,Hindi,09:00,Royal,140₹,33,2
Mumbai,CarnivalSangamAndheriE,Hindi,09:00,PlatinumOffline,140₹,16,4
Mumbai,CarnivalSangamAndheriE,Hindi,09:00,GoldOffline,110₹,32,2
Mumbai,CarnivalSangamAndheriE,Hindi,09:00,SilverOffline,110₹,165,0
Mumbai,CarnivalSangamAndheriE,Hindi,09:00,BronzeOffline,90₹,45,0
Lucknow,FunCinemaFunRepublicMallGomtiNagar,Hindi,09:05,Normal,130₹,80,0
Lucknow,FunCinemaFunRepublicMallGomtiNagar,Hindi,09:05,Executive,130₹,137,6
Zirakpur,InoxDhillonPlazaZirakpur,Hindi,09:05,Club,180₹,109,0
Zirakpur,InoxDhillonPlazaZirakpur,Hindi,09:05,Executive,150₹,78,0
Zirakpur,InoxDhillonPlazaZirakpur,Hindi,09:05,RoyalRecliner,300₹,12,0
Zirakpur,InoxDhillonPlazaZirakpur,Hindi,09:05,Royal,180₹,49,0
Goa,InoxPorvorimBardez,Hindi,09:10,Club,140₹,116,0
Goa,InoxPorvorimBardez,Hindi,09:10,Executive,140₹,36,0
Goa,InoxPorvorimBardez,Hindi,09:10,RoyalRecliner,200₹,13,0
Goa,InoxPorvorimBardez,Hindi,09:10,Royal,140₹,59,0
Thane,CinepolisVivianaMallThaneW,Hindi,09:10,Normal,120₹,27,0
Thane,CinepolisVivianaMallThaneW,Hindi,09:10,Executive,120₹,106,1
Thane,CinepolisVivianaMallThaneW,Hindi,09:10,Premium,120₹,46,0
Betul,KantishivaCineplexBetul,Hindi,09:15,6SeaterBox,"1,500₹",100,0
Betul,KantishivaCineplexBetul,Hindi,09:15,3SeaterBox,750₹,100,0
Betul,KantishivaCineplexBetul,Hindi,09:15,Recliner,250₹,100,0
Betul,KantishivaCineplexBetul,Hindi,09:15,Executive,150₹,100,0
Betul,KantishivaCineplexBetul,Hindi,09:15,Standard,80₹,100,0
NewDelhi,CinepolisV3SMallLaxmiNagar,Hindi,09:15,Normal,202₹,84,0
NewDelhi,CinepolisV3SMallLaxmiNagar,Hindi,09:15,Executive,210₹,98,6
Jamshedpur,PjpCinepolisCityCentreMallMauja,Hindi,09:15,Normal,160₹,28,0
Jamshedpur,PjpCinepolisCityCentreMallMauja,Hindi,09:15,Executive,180₹,58,0
Jamshedpur,PjpCinepolisCityCentreMallMauja,Hindi,09:15,Premium,200₹,78,1
Jamshedpur,PjpCinepolisCityCentreMallMauja,Hindi,09:15,Vip,400₹,12,0
Mumbai,InoxLaserplexCr2NarimanPoint,Hindi,09:25,Insignia,250₹,70,0
NewDelhi,CinepolisCrossRiverMallShahdara,Hindi,09:30,Executive,210₹,58,0
NewDelhi,CinepolisCrossRiverMallShahdara,Hindi,09:30,Normal,202₹,72,0
Kolkata,InoxCityCentreIiRajarhat,Hindi,09:30,Club,112₹,232,0
Kolkata,InoxCityCentreIiRajarhat,Hindi,09:30,Executive,112₹,51,0
Kolkata,InoxCityCentreIiRajarhat,Hindi,09:30,Royale,300₹,9,0
