State,City,ZIP,Name,Language,Time,Type,Price,Capacity,Booked
Karnataka,Mangalore,575001,PvrNexusMallPandeshwarMangalore,Tulu,10:00,Classic,180₹,71,11
Karnataka,Mangalore,575014,CineGalaxySurathkalMangalore,Tulu,10:50,Gold,180₹,18,0
Karnataka,Mangalore,575014,CineGalaxySurathkalMangalore,Tulu,10:50,Prime,150₹,64,0
Karnataka,Mangalore,575014,CineGalaxySurathkalMangalore,Tulu,10:50,Classic,150₹,42,0
Karnataka,Mangalore,575001,PvrNexusMallPandeshwarMangalore,Tulu,12:00,Classic,180₹,140,0
Karnataka,Mangalore,575001,PvrNexusMallPandeshwarMangalore,Tulu,12:00,Prime,180₹,100,37
Karnataka,Mangalore,575001,PvrNexusMallPandeshwarMangalore,Tulu,12:00,Recliner,350₹,14,0
Karnataka,Moodabidri,574227,AmarshreeTheatreVijayaNagar,Tulu,13:00,Balcony,120₹,192,114
Karnataka,Moodabidri,574227,AmarshreeTheatreVijayaNagar,Tulu,13:00,SecondClass,100₹,368,368
Karnataka,Karkala,574104,PlanetTheatreMarketRoad,Tulu,13:00,FirstClass,120₹,98,72
Karnataka,Mangalore,575014,CineGalaxySurathkalMangalore,Tulu,13:30,Gold,180₹,18,0
Karnataka,Mangalore,575014,CineGalaxySurathkalMangalore,Tulu,13:30,Prime,180₹,64,0
Karnataka,Mangalore,575014,CineGalaxySurathkalMangalore,Tulu,13:30,Classic,150₹,42,0
Karnataka,Mangalore,575001,PvrNexusMallPandeshwarMangalore,Tulu,15:00,Classic,180₹,140,0
Karnataka,Mangalore,575001,PvrNexusMallPandeshwarMangalore,Tulu,15:00,Prime,180₹,100,51
Karnataka,Mangalore,575001,PvrNexusMallPandeshwarMangalore,Tulu,15:00,Recliner,350₹,14,8
Karnataka,Manipal,576104,InoxCentralCinemasLaxmindraNagar,Tulu,16:40,Club,190₹,43,6
Karnataka,Manipal,576104,InoxCentralCinemasLaxmindraNagar,Tulu,16:40,Executive,170₹,40,0
Karnataka,Manipal,576104,InoxCentralCinemasLaxmindraNagar,Tulu,16:40,Royal,250₹,7,7
Karnataka,Mangalore,575014,CineGalaxySurathkalMangalore,Tulu,17:10,Club,300₹,5,4
Karnataka,Mangalore,575014,CineGalaxySurathkalMangalore,Tulu,17:10,Gold,180₹,18,0
Karnataka,Mangalore,575014,CineGalaxySurathkalMangalore,Tulu,17:10,Prime,180₹,90,0
Karnataka,Mangalore,575014,CineGalaxySurathkalMangalore,Tulu,17:10,Classic,180₹,52,0
Karnataka,Mangalore,575001,PvrNexusMallPandeshwarMangalore,Tulu,18:00,Classic,180₹,140,0
Karnataka,Mangalore,575001,PvrNexusMallPandeshwarMangalore,Tulu,18:00,Prime,180₹,108,94
Karnataka,Mangalore,575001,PvrNexusMallPandeshwarMangalore,Tulu,18:00,Recliner,350₹,14,14
Karnataka,Moodabidri,574227,AmarshreeTheatreVijayaNagar,Tulu,18:00,Balcony,120₹,192,114
Karnataka,Moodabidri,574227,AmarshreeTheatreVijayaNagar,Tulu,18:00,SecondClass,100₹,368,368
Karnataka,Mangalore,575014,CineGalaxySurathkalMangalore,Tulu,18:50,Gold,180₹,18,0
Karnataka,Mangalore,575014,CineGalaxySurathkalMangalore,Tulu,18:50,Prime,180₹,64,0
Karnataka,Mangalore,575014,CineGalaxySurathkalMangalore,Tulu,18:50,Classic,150₹,42,0
Karnataka,Karkala,574104,PlanetTheatreMarketRoad,Tulu,19:15,FirstClass,120₹,98,70
Karnataka,Mangalore,575014,CineGalaxySurathkalMangalore,Tulu,19:45,Club,300₹,5,0
Karnataka,Mangalore,575014,CineGalaxySurathkalMangalore,Tulu,19:45,Gold,180₹,18,0
Karnataka,Mangalore,575014,CineGalaxySurathkalMangalore,Tulu,19:45,Prime,180₹,90,0
Karnataka,Mangalore,575014,CineGalaxySurathkalMangalore,Tulu,19:45,Classic,180₹,52,0
Karnataka,Moodabidri,574227,AmarshreeTheatreVijayaNagar,Tulu,21:00,Balcony,120₹,192,114
Karnataka,Moodabidri,574227,AmarshreeTheatreVijayaNagar,Tulu,21:00,SecondClass,100₹,368,368
Karnataka,Mangalore,575014,CineGalaxySurathkalMangalore,Tulu,22:20,Club,300₹,100,0
Karnataka,Mangalore,575014,CineGalaxySurathkalMangalore,Tulu,22:20,Gold,180₹,100,0
Karnataka,Mangalore,575014,CineGalaxySurathkalMangalore,Tulu,22:20,Prime,180₹,100,0
Karnataka,Mangalore,575014,CineGalaxySurathkalMangalore,Tulu,22:20,Classic,180₹,100,0
