State,City,ZIP,Name,Language,Time,Type,Price,Capacity,Booked
Maharashtra,Mumbai,400601,MovieMaxWonderThaneMumbai,Marathi,09:00,Classic,100₹,76,4
Maharashtra,Mumbai,400601,MovieMaxWonderThaneMumbai,Marathi,09:00,Prime,130₹,196,24
Maharashtra,Mumbai,400601,MovieMaxWonderThaneMumbai,Marathi,09:00,PrimePlus,150₹,44,3
Maharashtra,Ahmednagar,414001,AshaSquareMultiplexAhmednagar,Marathi,09:00,GoldenClass,100₹,254,0
Maharashtra,Shirur,412210,DigiGoldNovaCinema,Marathi,09:15,Gold,150₹,82,0
Maharashtra,Shirur,412210,DigiGoldNovaCinema,Marathi,09:15,Silver,130₹,64,0
Maharashtra,Kolhapur,416002,InoxRelianceMegaMallLaxmipuri,Marathi,09:20,Club,150₹,98,0
Maharashtra,Kolhapur,416002,InoxRelianceMegaMallLaxmipuri,Marathi,09:20,Executive,150₹,24,0
Maharashtra,Kolhapur,416002,InoxRelianceMegaMallLaxmipuri,Marathi,09:20,Royale,160₹,37,0
Maharashtra,Pune,412028,InoxAmanoraTownCentreHadapsar,Marathi,09:25,Club,130₹,109,10
Maharashtra,Pune,412028,InoxAmanoraTownCentreHadapsar,Marathi,09:25,Executive,130₹,21,0
Maharashtra,Pune,412028,InoxAmanoraTownCentreHadapsar,Marathi,09:25,Royale,230₹,2,0
Maharashtra,Mumbai,400706,CinepolisNexusSeawoodsNaviMumbai,Marathi,09:30,Normal,180₹,49,0
Maharashtra,Mumbai,400706,CinepolisNexusSeawoodsNaviMumbai,Marathi,09:30,Executive,200₹,74,10
Maharashtra,Mumbai,400706,CinepolisNexusSeawoodsNaviMumbai,Marathi,09:30,Premium,220₹,60,12
Maharashtra,Mumbai,400706,CinepolisNexusSeawoodsNaviMumbai,Marathi,09:30,Vip,350₹,14,0
Maharashtra,Pune,411060,InoxRoyalHeritageMallNibmExt,Marathi,09:30,Club,112₹,35,7
Maharashtra,Pune,411060,InoxRoyalHeritageMallNibmExt,Marathi,09:30,Executive,112₹,26,0
Maharashtra,Pune,411060,InoxRoyalHeritageMallNibmExt,Marathi,09:30,RoyaleRecliners,190₹,15,2
Maharashtra,Pune,411060,InoxRoyalHeritageMallNibmExt,Marathi,09:30,Royale,112₹,19,7
Maharashtra,Washim,444505,H2MMovieplexPatniCommercial,Marathi,09:30,Gl,120₹,96,0
Maharashtra,Washim,444505,H2MMovieplexPatniCommercial,Marathi,09:30,Pl,150₹,60,0
Maharashtra,Washim,444505,H2MMovieplexPatniCommercial,Marathi,09:30,Sf,150₹,21,0
Maharashtra,Washim,444505,H2MMovieplexPatniCommercial,Marathi,09:30,Sl,80₹,52,0
Maharashtra,Pune,411028,CinepolisSeasonsMallHadapsar,Marathi,09:45,Normal,130₹,27,0
Maharashtra,Pune,411028,CinepolisSeasonsMallHadapsar,Marathi,09:45,Executive,130₹,74,5
Maharashtra,Pune,411028,CinepolisSeasonsMallHadapsar,Marathi,09:45,Premium,130₹,33,17
Maharashtra,Mumbai,400604,MovieMaxEternityThaneMumbai,Marathi,10:15,Classic,100₹,38,0
Maharashtra,Mumbai,400604,MovieMaxEternityThaneMumbai,Marathi,10:15,Prime,130₹,168,6
Maharashtra,Mumbai,400604,MovieMaxEternityThaneMumbai,Marathi,10:15,Recliner,200₹,31,3
Maharashtra,Kalyan,421306,InoxMetroJunctionMallKalyan,Marathi,11:25,Execuitve,112₹,30,0
Maharashtra,Kalyan,421306,InoxMetroJunctionMallKalyan,Marathi,11:25,Gold,200₹,12,0
Maharashtra,Kalyan,421306,InoxMetroJunctionMallKalyan,Marathi,11:25,Premier,140₹,131,0
Maharashtra,Kalyan,421306,InoxMetroJunctionMallKalyan,Marathi,11:25,Silver,140₹,81,29
Maharashtra,Mumbai,400064,MovieTimeMaladW,Marathi,11:30,DressCircle,100₹,70,6
Maharashtra,NaviMumbai,400703,InoxRaghuleelaMallVashi,Marathi,11:30,Executive,112₹,22,0
Maharashtra,NaviMumbai,400703,InoxRaghuleelaMallVashi,Marathi,11:30,Premier,140₹,85,0
Maharashtra,NaviMumbai,400703,InoxRaghuleelaMallVashi,Marathi,11:30,Silver,140₹,26,0
Maharashtra,Pune,411033,InoxElproCitySquareChinchwad,Marathi,11:35,Club,130₹,90,8
Maharashtra,Pune,411033,InoxElproCitySquareChinchwad,Marathi,11:35,Executive,130₹,30,0
Maharashtra,Pune,411033,InoxElproCitySquareChinchwad,Marathi,11:35,RoyaleRecliners,250₹,27,8
Maharashtra,Pune,411033,InoxElproCitySquareChinchwad,Marathi,11:35,Royale,160₹,83,59
Maharashtra,Akola,444001,MirajRadhaKrishnaKirtiNagar,Marathi,11:45,Silver,110₹,72,0
Maharashtra,Akola,444001,MirajRadhaKrishnaKirtiNagar,Marathi,11:45,Gold,130₹,108,5
Maharashtra,Akola,444001,MirajRadhaKrishnaKirtiNagar,Marathi,11:45,Platinum,200₹,12,0
Maharashtra,Mumbai,400074,MovieTimeChembur,Marathi,11:45,Silver,130₹,127,7
Maharashtra,Mumbai,400074,MovieTimeChembur,Marathi,11:45,Gold,130₹,16,12
Maharashtra,Mumbai,400063,MovieTimeHubMallGoregaonE,Marathi,11:45,Gold,130₹,196,47
Maharashtra,Pune,411004,RahulTalkies70MmShivajiNagar,Marathi,11:46,GoldClass,100₹,201,0
Maharashtra,Pune,411004,RahulTalkies70MmShivajiNagar,Marathi,11:46,SilverClass,100₹,120,0
Maharashtra,Pune,411016,PvrIconPavillionMallShivajinagar,Marathi,12:00,Classic,200₹,28,0
Maharashtra,Pune,411016,PvrIconPavillionMallShivajinagar,Marathi,12:00,Prime,240₹,148,22
Maharashtra,Pune,411016,PvrIconPavillionMallShivajinagar,Marathi,12:00,Recliner,450₹,8,0
Maharashtra,Sawarde,415606,PlazaTheaterSawarde,Marathi,12:00,FirstClass,90₹,71,66
Maharashtra,NaviMumbai,400705,FunSquareCinemaNaviMumbai,Marathi,12:00,Gold,112₹,58,30
Maharashtra,Nashik,422006,InoxOldVijayMamtaNasik,Marathi,12:15,Executive,90₹,59,0
Maharashtra,Nashik,422006,InoxOldVijayMamtaNasik,Marathi,12:15,Gold,150₹,29,12
Maharashtra,Nashik,422006,InoxOldVijayMamtaNasik,Marathi,12:15,Platinum,112₹,14,14
Maharashtra,Nashik,422006,InoxOldVijayMamtaNasik,Marathi,12:15,Silver,112₹,237,1
Maharashtra,Mumbai,400604,MovieMaxEternityThaneMumbai,Marathi,12:30,Classic,140₹,38,0
Maharashtra,Mumbai,400604,MovieMaxEternityThaneMumbai,Marathi,12:30,Prime,160₹,177,8
Maharashtra,Mumbai,400604,MovieMaxEternityThaneMumbai,Marathi,12:30,Recliner,200₹,28,2
Maharashtra,Rahuri,413706,VitthaMadhavPicturePalace,Marathi,12:30,FirstClass,60₹,152,0
Maharashtra,Rahuri,413706,VitthaMadhavPicturePalace,Marathi,12:30,SecondClass,50₹,298,0
Maharashtra,Khopoli,410203,SamuelMultiplexSamuelsMallShantiNagar,Marathi,12:30,CoupleSeat,300₹,4,0
Maharashtra,Khopoli,410203,SamuelMultiplexSamuelsMallShantiNagar,Marathi,12:30,Executive,130₹,67,0
Maharashtra,Pune,412211,GunjanCinemaNhavare,Marathi,12:30,Gold,100₹,40,8
Maharashtra,Pune,412211,GunjanCinemaNhavare,Marathi,12:30,Silver,100₹,36,0
Maharashtra,Satana,423301,ChitraCinemaAmbedkarNagar,Marathi,12:30,Balcony,70₹,100,0
Maharashtra,Satana,423301,ChitraCinemaAmbedkarNagar,Marathi,12:30,Stall,50₹,100,0
