State,City,Name,Language,Time,Type,Price,Capacity,Booked
Gujarat,Vadodara,CinemarcVip,Gujarati,10:30,Premium,80₹,13,0
Gujarat,Vadodara,CinemarcVip,Gujarati,10:30,Silver,80₹,87,0
Gujarat,Vadodara,CinemarcVip,Gujarati,10:30,Gold,80₹,20,0
Gujarat,Vadodara,CinemarcVip,Gujarati,10:30,Sofa,100₹,19,0
Gujarat,Rajkot,CosmoplexMultiplexKalawadRoad,Gujarati,11:15,Crew,160₹,10,0
Gujarat,Rajkot,InoxRWorldRajkot,Gujarati,12:20,Platinum,170₹,172,2
Gujarat,Ahmedabad,PvrArvedTranscube,Gujarati,12:30,Classic,120₹,60,0
Gujarat,Ahmedabad,PvrArvedTranscube,Gujarati,12:30,Prime,140₹,238,20
Gujarat,Ahmedabad,PvrArvedTranscube,Gujarati,12:30,Recliner,300₹,9,0
Gujarat,Jamnagar,InoxCrystalMallJamnagar,Gujarati,14:20,Club,112₹,112,0
Gujarat,Jamnagar,InoxCrystalMallJamnagar,Gujarati,14:20,Executive,112₹,20,0
Gujarat,Jamnagar,InoxCrystalMallJamnagar,Gujarati,14:20,Royal,140₹,34,0
Gujarat,Gandhinagar,InoxR21Gandhinagar,Gujarati,15:35,Gold,112₹,70,0
Gujarat,Gandhinagar,InoxR21Gandhinagar,Gujarati,15:35,Platinum,140₹,10,0
Gujarat,Gandhinagar,InoxR21Gandhinagar,Gujarati,15:35,Silver,90₹,17,0
Gujarat,Rajkot,InoxRelianceMegaMallRajkot,Gujarati,16:00,Club,180₹,55,0
Gujarat,Rajkot,InoxRelianceMegaMallRajkot,Gujarati,16:00,Executive,160₹,22,0
Gujarat,Rajkot,InoxRelianceMegaMallRajkot,Gujarati,16:00,RoyalRecliners,250₹,6,0
Gujarat,Rajkot,InoxRelianceMegaMallRajkot,Gujarati,16:00,Royal,200₹,29,4
Gujarat,Ahmedabad,AppleMultiplexAhmedabad,Gujarati,16:00,UpperSofa,150₹,7,0
Gujarat,Ahmedabad,AppleMultiplexAhmedabad,Gujarati,16:00,Platinum,130₹,104,0
Gujarat,Ahmedabad,AppleMultiplexAhmedabad,Gujarati,16:00,LowerSofa,130₹,9,0
Gujarat,Surendranagar,MahalaxmiMultiplexSurendranagar,Gujarati,16:00,Gold,150₹,122,0
Gujarat,Surendranagar,MahalaxmiMultiplexSurendranagar,Gujarati,16:00,Silver,100₹,60,0
Gujarat,Surat,InoxVrSuratDumasRoad,Gujarati,16:10,Club,150₹,102,2
Gujarat,Surat,InoxVrSuratDumasRoad,Gujarati,16:10,Executive,140₹,34,0
Gujarat,Surat,InoxVrSuratDumasRoad,Gujarati,16:10,Royal,170₹,54,0
Gujarat,Surat,InoxVrSuratDumasRoad,Gujarati,16:10,RoyalRecliner,330₹,10,0
Gujarat,Ahmedabad,CinepolisNexusOneAhmedabad,Gujarati,16:15,Normal,150₹,37,0
Gujarat,Ahmedabad,CinepolisNexusOneAhmedabad,Gujarati,16:15,Executive,150₹,45,0
Gujarat,Ahmedabad,CinepolisNexusOneAhmedabad,Gujarati,16:15,Premium,200₹,54,0
Gujarat,Ahmedabad,RajhansCinemaVastral,Gujarati,16:15,Marvel,110₹,24,0
Gujarat,Ahmedabad,RajhansCinemaVastral,Gujarati,16:15,Royal,130₹,28,0
Gujarat,Ahmedabad,RajhansCinemaVastral,Gujarati,16:15,Executive,150₹,103,6
Gujarat,Ahmedabad,RajhansCinemaVastral,Gujarati,16:15,Recliner,250₹,17,6
Gujarat,Vadodara,CinemarcAkota,Gujarati,18:20,Premier,90₹,15,0
Gujarat,Vadodara,CinemarcAkota,Gujarati,18:20,Silver,90₹,72,0
Gujarat,Vadodara,CinemarcAkota,Gujarati,18:20,Sofa,110₹,38,0
Gujarat,Surat,TheFridayCinemaMotaVarachha,Gujarati,18:30,PushBackSeat,150₹,119,4
Gujarat,Surat,TheFridayCinemaMotaVarachha,Gujarati,18:30,Lounger,150₹,119,4
Gujarat,Ahmedabad,PvrAcropolisMallThaltej,Gujarati,19:00,PrimePlus,225₹,66,15
Gujarat,Ahmedabad,PvrAcropolisMallThaltej,Gujarati,19:00,Prime,175₹,65,0
Gujarat,Ahmedabad,PvrAcropolisMallThaltej,Gujarati,19:00,Classic,150₹,39,0
Gujarat,Ahmedabad,PvrAcropolisMallThaltej,Gujarati,19:00,Recliner,500₹,8,0
Gujarat,Vadodara,MovieTimeSSquareMallElloraPark,Gujarati,19:30,Recliner,150₹,9,0
Gujarat,Vadodara,MovieTimeSSquareMallElloraPark,Gujarati,19:30,Premium,100₹,104,11
Gujarat,Vadodara,MovieTimeSSquareMallElloraPark,Gujarati,19:30,Executive,100₹,48,0
Gujarat,Rajkot,CosmoplexMultiplexKalawadRoad,Gujarati,20:00,Crew,180₹,10,0
Gujarat,Surat,CinepolisImperialSquareMallAdajan,Gujarati,21:05,Normal,180₹,22,0
Gujarat,Surat,CinepolisImperialSquareMallAdajan,Gujarati,21:05,Premium,200₹,33,8
Gujarat,Surat,CinepolisImperialSquareMallAdajan,Gujarati,21:05,Executive,180₹,79,2
Gujarat,Ahmedabad,MirajCityPulseManiNagar,Gujarati,21:45,Gold,180₹,24,0
