State,City,Name,Language,Time,Type,Price,Capacity,Booked
WestBengal,Waterland,MirajTestCinema,Tamil,08:20,3DExecutive,212₹,190,0
WestBengal,Waterland,MirajTestCinema,Tamil,08:20,3DSpecial,110₹,21,1
WestBengal,Waterland,MirajTestCinema,Hindi,09:25,Executive,311₹,190,0
WestBengal,Waterland,MirajTestCinema,Hindi,09:25,Special,166₹,21,1
WestBengal,Waterland,MirajTestCinema,Hindi,12:35,Special,166₹,38,0
WestBengal,Waterland,MirajTestCinema,Hindi,12:35,Executive,311₹,232,0
WestBengal,Waterland,MirajTestCinema,Hindi,12:35,Gold,311₹,20,0
WestBengal,Waterland,MirajTestCinema,Tamil,13:10,3DExecutive,212₹,190,0
WestBengal,Waterland,MirajTestCinema,Tamil,13:10,3DSpecial,110₹,21,1
WestBengal,Waterland,MirajTestCinema,Hindi,14:15,Executive,311₹,190,0
WestBengal,Waterland,MirajTestCinema,Hindi,14:15,Special,166₹,21,1
WestBengal,Waterland,MirajTestCinema,Tamil,20:10,3DSpecial,120₹,38,0
WestBengal,Waterland,MirajTestCinema,Tamil,20:10,3DExecutive,222₹,276,0
WestBengal,Waterland,MirajTestCinema,Tamil,20:10,3DGold,340₹,20,0
WestBengal,Waterland,MirajTestCinema,Hindi,22:55,Executive,311₹,190,0
WestBengal,Waterland,MirajTestCinema,Hindi,22:55,Special,166₹,21,1
