City,Name,Language,Time,Type,Price,Capacity,Booked
Thrissur,InoxSobhaCityMallPuzhakkal,Malayalam,16:30,Club,170₹,22,0
Thrissur,InoxSobhaCityMallPuzhakkal,Malayalam,16:30,Executive,130₹,11,0
Thrissur,InoxSobhaCityMallPuzhakkal,Malayalam,16:30,RoyalRecliner,290₹,5,0
Thrissur,InoxSobhaCityMallPuzhakkal,Malayalam,16:30,Royal,170₹,8,0
Kochi,PvrLuluKochi,Malayalam,16:40,Classic,110₹,39,19
Kochi,PvrLuluKochi,Malayalam,16:40,ClassicPlus,140₹,91,50
Kochi,PvrLuluKochi,Malayalam,16:40,Prime,160₹,64,52
Kochi,PvrLuluKochi,Malayalam,16:40,Recliner,290₹,9,4
Kochi,PvrOberonMallErnakulam,Malayalam,19:20,Classic,129₹,36,26
Kochi,PvrOberonMallErnakulam,Malayalam,19:20,ClassicPlus,160₹,81,67
