State,City,Name,Language,Time,Type,Price,Capacity,Booked
Maharashtra,NaviMumbai,InoxRaghuleelaMallVashi,English,09:30,Gold,190₹,46,0
Gujarat,Surat,TimeCinemaSuratGalaxyCircle,English,10:35,Sofa180,180₹,34,0
Delhi,NewDelhi,PvrPromenadeVasantKunj,English,10:45,Classic,150₹,84,0
Delhi,NewDelhi,PvrPromenadeVasantKunj,English,10:45,Prime,200₹,21,2
Delhi,NewDelhi,PvrPromenadeVasantKunj,English,11:00,Classic,150₹,84,3
Delhi,NewDelhi,PvrPromenadeVasantKunj,English,11:00,Prime,200₹,21,0
Haryana,Gurgaon,PvrMgfMallGurgaon,English,11:00,Prime,149₹,61,0
Haryana,Gurgaon,PvrMgfMallGurgaon,English,11:00,Classic,149₹,91,0
Delhi,NewDelhi,PvrPacificSubhashNagar4DxDelhi,English,11:05,Prime,350₹,72,1
Delhi,NewDelhi,PvrPacificSubhashNagar4DxDelhi,English,11:05,Classic,300₹,36,0
Kerala,Kochi,Pvr4DxLuluKochi,English,11:55,Classic,350₹,116,2
Haryana,Gurgaon,InoxAiplJoyStreetGurgaon,English,12:10,Club,160₹,61,0
Haryana,Gurgaon,InoxAiplJoyStreetGurgaon,English,12:10,Executive,140₹,22,0
Haryana,Gurgaon,InoxAiplJoyStreetGurgaon,English,12:10,Royale,160₹,45,0
Maharashtra,Pune,PvrIconPavillionMallShivajinagar,English,13:00,Classic,150₹,40,40
Maharashtra,Pune,PvrIconPavillionMallShivajinagar,English,13:00,Prime,150₹,209,209
Maharashtra,Pune,PvrIconPavillionMallShivajinagar,English,13:00,Recliner,350₹,14,14
UttarPradesh,GreaterNoida,InoxOmaxeConnaughtPlaceMallGreaterNoida,English,13:05,Insignia,280₹,78,0
Haryana,Gurgaon,PvrDirectorsCutGurugramAmbienceMall,English,13:30,Platinum,500₹,23,0
Haryana,Gurgaon,PvrDirectorsCutGurugramAmbienceMall,English,13:30,PlatinumSuperior,500₹,7,6
Haryana,Gurgaon,PvrDirectorsCutGurugramAmbienceMall,English,13:30,DboxSeats,700₹,16,0
Karnataka,Bengaluru,PvrVega4DxBannerghattaRoad,English,13:40,Classic,280₹,112,0
UttarPradesh,GreaterNoida,PvrGaurCityGreaterNoida,English,13:45,Classic,99₹,87,0
UttarPradesh,GreaterNoida,PvrGaurCityGreaterNoida,English,13:45,Prime,99₹,13,2
Maharashtra,Mumbai,MetroInoxCinemaMGRoad,English,14:00,Insignia,420₹,41,0
Gujarat,Ahmedabad,TimeCinemaCgRoad,English,14:00,Standard160,160₹,108,8
WestBengal,Kolkata,InoxQuestMallBallygunge,English,14:00,Club,220₹,172,0
WestBengal,Kolkata,InoxQuestMallBallygunge,English,14:00,Executive,180₹,40,0
WestBengal,Kolkata,InoxQuestMallBallygunge,English,14:00,RoyalRecliner,390₹,12,0
WestBengal,Kolkata,InoxQuestMallBallygunge,English,14:00,Royal,230₹,62,2
Maharashtra,Pune,InoxRoyalHeritageMallNibmExt,English,14:25,Club,112₹,35,0
Maharashtra,Pune,InoxRoyalHeritageMallNibmExt,English,14:25,Executive,112₹,26,0
Maharashtra,Pune,InoxRoyalHeritageMallNibmExt,English,14:25,RoyaleRecliners,240₹,15,0
Maharashtra,Pune,InoxRoyalHeritageMallNibmExt,English,14:25,Royale,140₹,19,0
Maharashtra,Pune,PvrIconPavillionMallShivajinagar,English,15:30,Classic,180₹,28,0
Maharashtra,Pune,PvrIconPavillionMallShivajinagar,English,15:30,Prime,180₹,148,12
Maharashtra,Pune,PvrIconPavillionMallShivajinagar,English,15:30,Recliner,400₹,8,0
Gujarat,Surat,TimeCinemaSuratGalaxyCircle,English,16:10,Sofa180,180₹,34,0
Delhi,NewDelhi,PvrVegas4DxDwarka,English,16:35,Prime,250₹,24,4
Delhi,NewDelhi,PvrVegas4DxDwarka,English,16:35,Classic,200₹,72,2
Maharashtra,Mumbai,PaytmImaxInoxRCityGhatkoparW,English,17:00,Insignia,450₹,41,0
Maharashtra,Mumbai,PvrIconInfinitiAndheriW,English,17:15,Classic,150₹,60,0
Maharashtra,Mumbai,PvrIconInfinitiAndheriW,English,17:15,DboxPrime,300₹,40,0
Maharashtra,Mumbai,PvrIconInfinitiAndheriW,English,17:15,Prime,200₹,180,5
Maharashtra,Mumbai,PvrIconInfinitiAndheriW,English,17:15,DboxRecliner,450₹,16,0
Delhi,NewDelhi,PvrSapphirePacificD21Dwarka,English,17:40,Classic,130₹,33,0
Delhi,NewDelhi,PvrSapphirePacificD21Dwarka,English,17:40,Prime,160₹,17,0
Gujarat,Ahmedabad,TimeCinemaCgRoad,English,17:45,Standard160,160₹,108,8
Maharashtra,Mumbai,PvrDynamicJuhu,English,18:15,Prime,260₹,219,23
Maharashtra,Mumbai,PvrDynamicJuhu,English,18:15,Classic,230₹,84,0
Maharashtra,Pune,PvrIconPavillionMallShivajinagar,English,18:50,Classic,160₹,40,0
Maharashtra,Pune,PvrIconPavillionMallShivajinagar,English,18:50,Prime,160₹,209,25
Maharashtra,Pune,PvrIconPavillionMallShivajinagar,English,18:50,Recliner,400₹,14,0
Maharashtra,Mumbai,InoxLaserplexCr2NarimanPoint,English,19:15,Insignia,700₹,70,2
TamilNadu,Chennai,SpiEscapeCinemasRoyapettah,English,19:25,Elite,185₹,99,52
TamilNadu,Chennai,SpiEscapeCinemasRoyapettah,English,19:25,Budget,66₹,11,8
Maharashtra,Pune,InoxBundGarden,English,19:30,Royale,450₹,32,0
Maharashtra,Mumbai,PvrIconInfinitiAndheriW,English,19:30,Classic,160₹,42,0
Maharashtra,Mumbai,PvrIconInfinitiAndheriW,English,19:30,Prime,200₹,126,1
Maharashtra,Mumbai,PvrIconInfinitiAndheriW,English,19:30,DboxPrime,300₹,32,8
Maharashtra,Mumbai,PvrIconInfinitiAndheriW,English,19:30,DboxRecliner,450₹,11,0
Maharashtra,Mumbai,PvrLuxePhoenixPalladiumLowerParelMumbai,English,19:30,PrimePlus,750₹,30,21
Maharashtra,Mumbai,PvrLuxePhoenixPalladiumLowerParelMumbai,English,19:30,Prime,750₹,12,0
Haryana,Gurgaon,InoxGurgaonArdeeMall,English,19:45,Insignia,650₹,25,2
Gujarat,Ahmedabad,MirajCityPulseManiNagar,Hindi,19:55,Gold,180₹,66,0
Haryana,Gurgaon,InoxWorldMarkGurugram,English,20:00,Club,220₹,65,0
Haryana,Gurgaon,InoxWorldMarkGurugram,English,20:00,Executive,200₹,26,0
Haryana,Gurgaon,InoxWorldMarkGurugram,English,20:00,RoyalRecliner,450₹,10,0
Haryana,Gurgaon,InoxWorldMarkGurugram,English,20:00,Royal,240₹,51,0
Gujarat,Surat,TimeCinemaSuratGalaxyCircle,English,20:00,Standard110,110₹,96,0
Gujarat,Ahmedabad,TimeCinemaCgRoad,English,20:00,Infinity1100,"1,100₹",12,0
UttarPradesh,Noida,PvrGoldLogixCityCentreNoida,English,20:55,Recliner,700₹,32,4
