State,City,ZIP,Name,Language,Time,Type,Price,Capacity,Booked
,NewDelhi,110018,PvrPacificSubhashNagar4DxDelhi,English,09:10,Prime,400₹,56,0
,NewDelhi,110018,PvrPacificSubhashNagar4DxDelhi,English,09:10,Classic,350₹,36,0
,NaviMumbai,400703,InoxRaghuleelaMallVashi,English,09:30,Gold,230₹,46,0
,Ahmedabad,380006,TimeCinemaCgRoad,English,09:45,Infinity1000,"1,000₹",12,0
,Surat,394510,TimeCinemaSuratGalaxyCircle,English,10:35,Sofa180,180₹,34,0
,NewDelhi,110070,PvrPromenadeVasantKunj,English,10:45,Classic,300₹,84,8
,NewDelhi,110070,PvrPromenadeVasantKunj,English,10:45,Prime,350₹,21,8
,Kochi,682025,Pvr4DxLuluKochi,English,11:55,Classic,400₹,116,22
,Gurgaon,122018,InoxAiplJoyStreetGurgaon,English,12:10,Club,180₹,61,0
,Gurgaon,122018,InoxAiplJoyStreetGurgaon,English,12:10,Executive,160₹,22,0
,Gurgaon,122018,InoxAiplJoyStreetGurgaon,English,12:10,Royale,180₹,45,0
,Pune,411060,InoxRoyalHeritageMallNibmExt,English,12:20,Club,160₹,35,0
,Pune,411060,InoxRoyalHeritageMallNibmExt,English,12:20,Executive,160₹,26,0
,Pune,411060,InoxRoyalHeritageMallNibmExt,English,12:20,RoyaleRecliners,280₹,15,0
,Pune,411060,InoxRoyalHeritageMallNibmExt,English,12:20,Royale,180₹,19,2
,GreaterNoida,201308,InoxOmaxeConnaughtPlaceMallGreaterNoida,English,13:05,Insignia,370₹,78,0
,Gurgaon,122001,PvrDirectorsCutGurugramAmbienceMall,English,13:30,Platinum,800₹,31,4
,Gurgaon,122001,PvrDirectorsCutGurugramAmbienceMall,English,13:30,PlatinumSuperior,800₹,7,0
,Gurgaon,122001,PvrDirectorsCutGurugramAmbienceMall,English,13:30,DboxSeats,"1,100₹",16,5
,GreaterNoida,201301,PvrGaurCityGreaterNoida,English,13:45,Classic,99₹,87,2
,GreaterNoida,201301,PvrGaurCityGreaterNoida,English,13:45,Prime,99₹,13,3
,Mumbai,400020,MetroInoxCinemaMGRoad,English,14:00,Insignia,550₹,41,4
,Kolkata,700017,InoxQuestMallBallygunge,English,14:00,Club,330₹,172,0
,Kolkata,700017,InoxQuestMallBallygunge,English,14:00,Executive,310₹,40,0
,Kolkata,700017,InoxQuestMallBallygunge,English,14:00,RoyalRecliner,550₹,12,4
,Kolkata,700017,InoxQuestMallBallygunge,English,14:00,Royal,340₹,62,2
,NewDelhi,110070,PvrDirectorsCutDelhiAmbienceMall,English,15:10,Platinum,700₹,12,10
,NewDelhi,110070,PvrDirectorsCutDelhiAmbienceMall,English,15:10,PlatinumSuperior,700₹,6,6
,Bengaluru,560067,CinepolisNexusShantiniketanThigalarapalya,English,15:40,Normal,300₹,92,61
,Gurgaon,122001,PvrMgfMallGurgaon,English,16:05,Prime,149₹,61,16
,Gurgaon,122001,PvrMgfMallGurgaon,English,16:05,Classic,149₹,91,0
,Mumbai,400086,InoxRCityGhatkoparW,English,16:30,Insignia,550₹,41,19
,Pune,411016,PvrIconPavillionMallShivajinagar,English,17:30,Classic,220₹,28,0
,Pune,411016,PvrIconPavillionMallShivajinagar,English,17:30,Prime,260₹,148,25
,Pune,411016,PvrIconPavillionMallShivajinagar,English,17:30,Recliner,550₹,8,2
,NewDelhi,110078,PvrVegas4DxDwarka,English,17:35,Prime,250₹,24,4
,NewDelhi,110078,PvrVegas4DxDwarka,English,17:35,Classic,200₹,72,4
,Ahmedabad,380006,TimeCinemaCgRoad,English,17:45,Standard160,160₹,108,8
,Chennai,600014,SpiEscapeCinemasRoyapettah,English,19:25,Elite,185₹,99,68
,Chennai,600014,SpiEscapeCinemasRoyapettah,English,19:25,Budget,66₹,11,11
,Pune,411001,InoxBundGarden,English,19:30,Royale,500₹,32,2
,Mumbai,400053,PvrIconInfinitiAndheriW,English,19:30,Classic,240₹,42,0
,Mumbai,400053,PvrIconInfinitiAndheriW,English,19:30,Prime,300₹,126,15
,Mumbai,400053,PvrIconInfinitiAndheriW,English,19:30,DboxPrime,400₹,32,18
,Mumbai,400053,PvrIconInfinitiAndheriW,English,19:30,DboxRecliner,650₹,11,8
,Gurgaon,122003,InoxGurgaonArdeeMall,English,19:45,Insignia,750₹,25,6
,Noida,201301,PvrGoldLogixCityCentreNoida,English,19:55,Recliner,900₹,32,18
,Ahmedabad,380001,MirajCityPulseManiNagar,Hindi,19:55,Gold,180₹,66,2
,Ahmedabad,380006,TimeCinemaCgRoad,English,20:00,Infinity1100,"1,100₹",12,0
,Gurgaon,122001,InoxWorldMarkGurugram,English,20:00,Club,280₹,65,3
,Gurgaon,122001,InoxWorldMarkGurugram,English,20:00,Executive,260₹,26,0
,Gurgaon,122001,InoxWorldMarkGurugram,English,20:00,RoyalRecliner,580₹,10,10
,Gurgaon,122001,InoxWorldMarkGurugram,English,20:00,Royal,300₹,51,30
,Indore,452001,Pvr4DxTreasureIslandIndore,Hindi,21:05,4DxPrime,450₹,60,20
,Indore,452001,Pvr4DxTreasureIslandIndore,Hindi,21:05,4DxClassic,450₹,48,0
,Hyderabad,500072,Pvr4DxNexusMallKukatpallyHyderabad,English,21:30,4DxClassic,350₹,108,80
,Ahmedabad,380006,TimeCinemaCgRoad,English,21:30,Sofa380,380₹,84,0
,Mumbai,400064,InoxMegaplexInorbitMall,English,21:40,Club,400₹,16,0
,Mumbai,400064,InoxMegaplexInorbitMall,English,21:40,Royal,400₹,60,6
,Indore,452010,InoxC21MallSheetalNagar,English,21:45,Cl,350₹,33,0
,Indore,452010,InoxC21MallSheetalNagar,English,21:45,Ry,350₹,63,7
,Chennai,600040,PvrVrMallAnnaNagar,English,22:10,Classic,66₹,11,6
,Chennai,600040,PvrVrMallAnnaNagar,English,22:10,Prime,185₹,102,81
,Bengaluru,560025,InoxGarudaMallMagrathRoad,English,22:10,Club,290₹,60,29
,Bengaluru,560025,InoxGarudaMallMagrathRoad,English,22:10,Executive,280₹,90,3
,Bengaluru,560025,InoxGarudaMallMagrathRoad,English,22:10,RoyaleRecliners,450₹,9,9
,NewDelhi,110017,PvrSelectCityWalkGoldDelhi,English,22:15,Platinum,900₹,16,2
,NewDelhi,110017,PvrSelectCityWalkGoldDelhi,English,22:15,DboxPlatinum,"1,200₹",16,9
,Bengaluru,560048,PvrPhoenixMarketcityMall4DxWhitefieldRoad,English,22:15,Classic,430₹,88,2
,Mumbai,400021,InoxLaserplexCr2NarimanPoint,English,22:15,Insignia,950₹,70,12
,Bengaluru,560095,Pvr4DxNexusFormerlyForumKoramangala,English,22:15,4DxClassic,450₹,84,2
