City,Name,ZIP,Language,Time,Type,Price,Capacity,Booked
Mangalore,PvrNexusMallPandeshwarMangalore,575001,Tulu,09:55,Classic,150₹,140,0
Mangalore,PvrNexusMallPandeshwarMangalore,575001,Tulu,09:55,Prime,180₹,100,2
Mangalore,PvrNexusMallPandeshwarMangalore,575001,Tulu,09:55,Recliner,350₹,14,0
Mangalore,PvrNexusMallPandeshwarMangalore,575001,Tulu,13:00,Classic,150₹,140,5
Mangalore,PvrNexusMallPandeshwarMangalore,575001,Tulu,13:00,Prime,180₹,100,30
Mangalore,PvrNexusMallPandeshwarMangalore,575001,Tulu,13:00,Recliner,350₹,14,4
Mangalore,CinepolisCityCentreMallMangaluru,575001,Tulu,13:00,Normal,180₹,28,0
Mangalore,CinepolisCityCentreMallMangaluru,575001,Tulu,13:00,Executive,180₹,133,0
Mangalore,CinepolisCityCentreMallMangaluru,575001,Tulu,13:00,Premium,180₹,58,2
Mangalore,CinepolisCityCentreMallMangaluru,575001,Tulu,16:00,Normal,180₹,28,0
Mangalore,CinepolisCityCentreMallMangaluru,575001,Tulu,16:00,Executive,180₹,133,9
Mangalore,CinepolisCityCentreMallMangaluru,575001,Tulu,16:00,Premium,180₹,58,11
Mangalore,PvrNexusMallPandeshwarMangalore,575001,Tulu,16:30,Classic,150₹,140,0
Mangalore,PvrNexusMallPandeshwarMangalore,575001,Tulu,16:30,Prime,180₹,108,9
Mangalore,PvrNexusMallPandeshwarMangalore,575001,Tulu,16:30,Recliner,350₹,14,0
Moodabidri,AmarshreeTheatreVijayaNagar,574227,Tulu,18:15,Balcony,120₹,192,114
Moodabidri,AmarshreeTheatreVijayaNagar,574227,Tulu,18:15,SecondClass,100₹,368,368
Mangalore,PvrNexusMallPandeshwarMangalore,575001,Tulu,18:45,Classic,150₹,133,4
Mangalore,PvrNexusMallPandeshwarMangalore,575001,Tulu,18:45,Prime,180₹,69,47
Mangalore,PvrNexusMallPandeshwarMangalore,575001,Tulu,18:45,Recliner,350₹,13,5
Mangalore,PvrNexusMallPandeshwarMangalore,575001,Tulu,22:00,Classic,150₹,133,0
Mangalore,PvrNexusMallPandeshwarMangalore,575001,Tulu,22:00,Prime,180₹,69,6
Mangalore,PvrNexusMallPandeshwarMangalore,575001,Tulu,22:00,Recliner,350₹,13,4
