State,City,ZIP,Name,Language,Time,Type,Price,Capacity,Booked
Maharashtra,Mumbai,400013,PvrIconPhoenixPalladiumLowerParelMumbai,English,09:00,Recliner,350₹,14,7
Maharashtra,Mumbai,400013,PvrIconPhoenixPalladiumLowerParelMumbai,English,09:00,Prime,250₹,68,20
Maharashtra,Mumbai,400013,PvrIconPhoenixPalladiumLowerParelMumbai,English,09:00,Classic,130₹,39,0
Maharashtra,Mumbai,400013,PvrIconPhoenixPalladiumLowerParelMumbai,English,09:00,Lounger,160₹,10,2
Maharashtra,Pune,411014,PvrMarketCityVimanNagar,English,09:00,PrimePlus,180₹,10,4
Maharashtra,Pune,411014,PvrMarketCityVimanNagar,English,09:00,Prime,130₹,119,26
Maharashtra,Pune,411014,PvrMarketCityVimanNagar,English,09:00,Classic,130₹,52,0
Maharashtra,Mumbai,400706,CinepolisNexusSeawoodsNaviMumbai,English,09:10,Normal,180₹,19,0
Maharashtra,Mumbai,400706,CinepolisNexusSeawoodsNaviMumbai,English,09:10,Executive,200₹,57,5
Maharashtra,Mumbai,400706,CinepolisNexusSeawoodsNaviMumbai,English,09:10,Premium,220₹,40,5
Maharashtra,Mumbai,400706,CinepolisNexusSeawoodsNaviMumbai,English,09:10,Vip,350₹,14,2
Maharashtra,Mumbai,400064,InoxMegaplexInorbitMall,English,09:15,Kiddles,140₹,53,0
Maharashtra,Mumbai,400020,MetroInoxCinemaMGRoad,English,09:15,Insignia,300₹,41,14
Maharashtra,NaviMumbai,400703,InoxRaghuleelaMallVashi,English,09:20,Executive,112₹,22,0
Maharashtra,NaviMumbai,400703,InoxRaghuleelaMallVashi,English,09:20,Premier,140₹,85,0
Maharashtra,NaviMumbai,400703,InoxRaghuleelaMallVashi,English,09:20,Silver,140₹,26,0
Maharashtra,Pune,412028,InoxAmanoraTownCentreHadapsar,English,09:50,Royale,260₹,44,4
Maharashtra,Mumbai,400051,MaisonPvrLivingRoomLuxeJioWorldDriveBkc,English,10:00,Luxe,400₹,24,10
Maharashtra,Mumbai,400051,MaisonPvrLivingRoomLuxeJioWorldDriveBkc,English,10:00,LuxeSuperior,400₹,10,4
WestBengal,Kolkata,700017,InoxQuestMallBallygunge,English,10:00,Club,170₹,112,0
WestBengal,Kolkata,700017,InoxQuestMallBallygunge,English,10:00,Executive,170₹,24,0
WestBengal,Kolkata,700017,InoxQuestMallBallygunge,English,10:00,RoyalRecliner,330₹,8,5
WestBengal,Kolkata,700017,InoxQuestMallBallygunge,English,10:00,Royal,170₹,28,5
Maharashtra,Pune,411016,PvrIconPavillionMallShivajinagar,English,10:00,Classic,150₹,28,4
Maharashtra,Pune,411016,PvrIconPavillionMallShivajinagar,English,10:00,Prime,170₹,134,26
Maharashtra,Pune,411016,PvrIconPavillionMallShivajinagar,English,10:00,Recliner,350₹,8,0
Haryana,Gurgaon,122001,PvrMgfMallGurgaon,English,10:05,Prime,149₹,61,7
Haryana,Gurgaon,122001,PvrMgfMallGurgaon,English,10:05,Classic,149₹,104,0
UttarPradesh,Lucknow,226010,CinepolisOneAwadhCenterMallGomtiNagar,Hindi,10:05,Normal,130₹,25,0
UttarPradesh,Lucknow,226010,CinepolisOneAwadhCenterMallGomtiNagar,Hindi,10:05,Executive,130₹,69,0
UttarPradesh,Lucknow,226010,CinepolisOneAwadhCenterMallGomtiNagar,Hindi,10:05,Premium,130₹,38,0
UttarPradesh,Lucknow,226010,CinepolisOneAwadhCenterMallGomtiNagar,Hindi,10:05,Vip,450₹,8,0
Delhi,NewDelhi,110078,PvrVegasPlayHouseDwarka,English,10:10,Recliner,300₹,8,3
Delhi,NewDelhi,110078,PvrVegasPlayHouseDwarka,English,10:10,Prime,250₹,14,2
Delhi,NewDelhi,110078,PvrVegasPlayHouseDwarka,English,10:10,Classic,200₹,36,0
Maharashtra,Pune,411001,InoxBundGarden,English,10:25,Royale,250₹,34,6
Maharashtra,Mumbai,400049,PvrDynamicJuhu,English,10:30,Prime,150₹,264,38
Maharashtra,Mumbai,400049,PvrDynamicJuhu,English,10:30,Lounger,180₹,12,0
Maharashtra,Mumbai,400086,PaytmImaxInoxRCityGhatkoparW,English,10:30,Insignia,350₹,41,3
Gujarat,Ahmedabad,380006,TimeCinemaCgRoad,English,10:45,Sofa220,220₹,84,0
Gujarat,Surat,394510,TimeCinemaSuratGalaxyCircle,English,10:45,Standard110,110₹,115,15
Gujarat,Ahmedabad,380059,PvrAcropolisMallThaltej,English,10:45,Prime,150₹,42,5
Gujarat,Ahmedabad,380059,PvrAcropolisMallThaltej,English,10:45,Classic,150₹,42,0
Gujarat,Ahmedabad,380059,PvrAcropolisMallThaltej,English,10:45,Recliner,375₹,9,4
