State,City,Name,Language,Time,Type,Price,Capacity,Booked
WestBengal,Kolkata,InoxMetropolisMallHilandPark,Bengali,11:15,Premier,112₹,29,0
WestBengal,Kolkata,InoxMetropolisMallHilandPark,Bengali,11:15,Royal,300₹,18,0
WestBengal,Kolkata,InoxMetropolisMallHilandPark,Bengali,11:15,Silver,112₹,147,5
WestBengal,Kolkata,CarnivalArtiSuncityMallBarasat,Bengali,11:30,Silver,89₹,40,0
WestBengal,Kolkata,CarnivalArtiSuncityMallBarasat,Bengali,11:30,Gold,89₹,60,0
WestBengal,Kolkata,CarnivalArtiSuncityMallBarasat,Bengali,11:30,Diamond,100₹,115,5
WestBengal,Kolkata,CarnivalSaltLake,Bengali,12:00,Silver,89₹,190,4
WestBengal,Durgapur,CarnivalCityCenterDreamplexBuilding,Bengali,12:10,Economy,89₹,34,0
WestBengal,Durgapur,CarnivalCityCenterDreamplexBuilding,Bengali,12:10,Regular,99₹,65,0
WestBengal,Durgapur,CarnivalCityCenterDreamplexBuilding,Bengali,12:10,Executive,99₹,168,2
WestBengal,Burdwan,InoxBurdwanArcadeBBGhoshRoad,Bengali,12:20,Club,140₹,72,0
WestBengal,Burdwan,InoxBurdwanArcadeBBGhoshRoad,Bengali,12:20,Executive,140₹,36,0
WestBengal,Burdwan,InoxBurdwanArcadeBBGhoshRoad,Bengali,12:20,Royal,140₹,40,2
WestBengal,Kolkata,CinepolisLakeMallRashbehari,Bengali,13:00,Normal,150₹,40,0
WestBengal,Kolkata,CinepolisLakeMallRashbehari,Bengali,13:00,Executive,150₹,167,4
WestBengal,Kolkata,CinepolisLakeMallRashbehari,Bengali,13:00,Premium,150₹,20,0
WestBengal,Kolkata,CinepolisLakeMallRashbehari,Bengali,13:00,Vip,300₹,10,0
WestBengal,Kolkata,AjantaCinemaBehala,Bengali,13:05,Balcony,150₹,106,82
WestBengal,Kolkata,CinepolisAcropolisMallRajdangaRoad,Bengali,13:20,Normal,120₹,42,0
WestBengal,Kolkata,CinepolisAcropolisMallRajdangaRoad,Bengali,13:20,Executive,140₹,135,1
WestBengal,Kolkata,CinepolisAcropolisMallRajdangaRoad,Bengali,13:20,Premium,160₹,42,0
WestBengal,Kolkata,InoxStarMallMadhyamgram,Bengali,13:35,Club,140₹,92,0
WestBengal,Kolkata,InoxStarMallMadhyamgram,Bengali,13:35,Executive,140₹,32,0
WestBengal,Kolkata,InoxStarMallMadhyamgram,Bengali,13:35,Royal,180₹,63,4
WestBengal,Kolkata,PvrAvaniRiverSideMall,Bengali,13:35,Prime,170₹,6,0
WestBengal,Kolkata,PvrAvaniRiverSideMall,Bengali,13:35,Classic,120₹,183,2
WestBengal,Kolkata,InoxCityCentreIiRajarhat,Bengali,13:40,Club,140₹,229,2
WestBengal,Kolkata,InoxCityCentreIiRajarhat,Bengali,13:40,Executive,140₹,42,0
WestBengal,Kolkata,InoxCityCentreSaltlake,Bengali,13:45,DressCircle,140₹,140,0
WestBengal,Kolkata,InoxCityCentreSaltlake,Bengali,13:45,Galleria,140₹,49,0
WestBengal,Kolkata,InoxCityCentreSaltlake,Bengali,13:45,Royale,140₹,30,2
WestBengal,Kolkata,PvrDiamondPlazaJassore,Bengali,13:50,Classic,112₹,189,6
WestBengal,Kolkata,PvrDiamondPlazaJassore,Bengali,13:50,Prime,190₹,11,2
WestBengal,Kolkata,PvrDiamondPlazaJassore,Bengali,13:50,Recliner,360₹,12,0
WestBengal,Kolkata,CarnivalArtiSuncityMallBarasat,Bengali,13:55,Silver,89₹,40,0
WestBengal,Kolkata,CarnivalArtiSuncityMallBarasat,Bengali,13:55,Gold,89₹,60,0
WestBengal,Kolkata,CarnivalArtiSuncityMallBarasat,Bengali,13:55,Diamond,100₹,115,3
WestBengal,Kolkata,InoxSwabhumiMaulanaAzadSarani,Bengali,14:00,Club,112₹,133,0
WestBengal,Kolkata,InoxSwabhumiMaulanaAzadSarani,Bengali,14:00,Executive,112₹,33,0
