City,Name,Language,Time,Type,Price,Capacity,Booked
Chennai,PvrVrMallAnnaNagar,Malayalam,09:10,Classic,63₹,16,6
Chennai,PvrVrMallAnnaNagar,Malayalam,09:10,Prime,202₹,85,63
Trivandrum,CarnivalMallOfTravancoreEanchakkal,Malayalam,09:45,NormalOffline,100₹,20,10
Trivandrum,CarnivalMallOfTravancoreEanchakkal,Malayalam,09:45,ExecutiveOffline,180₹,100,55
Trivandrum,CarnivalMallOfTravancoreEanchakkal,Malayalam,09:45,Silver,210₹,172,134
Trivandrum,CarnivalMallOfTravancoreEanchakkal,Malayalam,09:45,Gold,350₹,15,14
Perinthalmanna,VismayaCinemasPerinthalmanna,Malayalam,09:55,Platinum,100₹,198,133
Kollam,CarnivalRpMallKollam,Malayalam,10:00,PremiumOffline,150₹,96,66
Angamaly,CarnivalKsrtComplexSalemErnakulamHighway,Malayalam,10:00,Platinum,150₹,110,76
Angamaly,CarnivalKsrtComplexSalemErnakulamHighway,Malayalam,10:00,GoldOffline,130₹,188,105
Trivandrum,CarnivalArtechMallVanchyoor,Malayalam,10:00,ExecutiveOffline,100₹,13,7
Trivandrum,CarnivalArtechMallVanchyoor,Malayalam,10:00,SilverOffline,180₹,151,118
Trivandrum,CarnivalArtechMallVanchyoor,Malayalam,10:00,GoldOffline,350₹,13,7
Thalayolaparambu,CarnivalThalayolaparambu,Malayalam,10:00,Executive,80₹,88,44
Thalayolaparambu,CarnivalThalayolaparambu,Malayalam,10:00,Gold,110₹,402,222
Thalayolaparambu,CarnivalThalayolaparambu,Malayalam,10:00,Platinum,140₹,84,59
Karunagappally,CarnivalHJComplexLalajiJunction,Malayalam,10:00,ClassicOffline,150₹,194,120
Mannarkkad,ShivasakthiCinemasDolbyAtmosMannarkkad,Malayalam,10:00,Executive,110₹,256,133
Kochi,PvrLuluGoldKochi,Malayalam,10:00,Gold,350₹,56,52
Trivandrum,CarnivalMallOfTravancoreEanchakkal,Malayalam,10:00,GoldLounge,400₹,36,23
Kochi,PvrOberonMallErnakulam,Malayalam,10:05,Classic,120₹,54,44
Kochi,PvrOberonMallErnakulam,Malayalam,10:05,ClassicPlus,140₹,104,103
Punalur,CarnivalDMallPunalur,Malayalam,10:20,Silver,100₹,69,6
Punalur,CarnivalDMallPunalur,Malayalam,10:20,Gold,140₹,5,5
Muvattupuzha,CarnivalGrandCentreMallAramanaJunction,Malayalam,10:25,ExecutiveOffline,130₹,155,118
Thrissur,InoxSobhaCityMallPuzhakkal,Malayalam,10:30,Club,140₹,50,0
Thrissur,InoxSobhaCityMallPuzhakkal,Malayalam,10:30,Executive,110₹,18,0
Thrissur,InoxSobhaCityMallPuzhakkal,Malayalam,10:30,Royal,170₹,1,0
Edacheri,VeecheeCinemasAC2K3DEdacheri,Malayalam,10:30,Executive,100₹,184,92
Payyanur,SumangaliCinemasAnnurRoad,Malayalam,10:30,GoldenCircle,110₹,192,97
Kanhangad,DeepthiCinemasAC2KDolby71Kanhangad,Malayalam,10:30,GoldClass,130₹,185,106
Trivandrum,SriKalidasMPlex4KRgbLaserDolbyAtmosThoongamparaKattakada,Malayalam,10:30,PlatinumRecliner,300₹,17,8
Trivandrum,SriKalidasMPlex4KRgbLaserDolbyAtmosThoongamparaKattakada,Malayalam,10:30,Gold,150₹,332,175
Kozhikode,RegalCinema,Malayalam,10:30,FirstClassSc3,200₹,79,41
Kozhikode,RegalCinema,Malayalam,10:30,FirstClassSc1,200₹,47,27
Cheruvathur,PakkanarCinemasCheruvathur,Malayalam,10:30,Executive,100₹,322,161
Trivandrum,CarnivalMallOfTravancoreEanchakkal,Malayalam,10:45,NormalOffline,100₹,16,8
Trivandrum,CarnivalMallOfTravancoreEanchakkal,Malayalam,10:45,ExecutiveOffline,180₹,80,63
Trivandrum,CarnivalMallOfTravancoreEanchakkal,Malayalam,10:45,Silver,210₹,140,131
Trivandrum,CarnivalMallOfTravancoreEanchakkal,Malayalam,10:45,Gold,350₹,12,10
Perumbavoor,EvmCinemasPerumbavoor,Malayalam,10:45,ExecutiveI,155₹,15,10
Perumbavoor,EvmCinemasPerumbavoor,Malayalam,10:45,Deluxe,130₹,128,64
Bengaluru,PvrGoldVrBengaluruWhitefieldRoad,Malayalam,10:50,Gold,450₹,21,14
Bengaluru,PvrGoldVrBengaluruWhitefieldRoad,Malayalam,10:50,GoldPrime,550₹,7,7
Thrissur,InoxSobhaCityMallPuzhakkal,Malayalam,10:55,Club,140₹,50,0
Thrissur,InoxSobhaCityMallPuzhakkal,Malayalam,10:55,Executive,110₹,18,0
Thrissur,InoxSobhaCityMallPuzhakkal,Malayalam,10:55,RoyalRecliner,270₹,1,0
Mangalore,PvrForumFizaMallPandeshwar,Malayalam,11:00,Classic,150₹,140,0
Mangalore,PvrForumFizaMallPandeshwar,Malayalam,11:00,Prime,150₹,108,7
Mangalore,PvrForumFizaMallPandeshwar,Malayalam,11:00,Recliner,300₹,14,4
SultanBathery,AiswaryaTheatreWayanad,Malayalam,11:00,Balcony,110₹,254,116
Puthoor,ChellamTheatrePuthoor,Malayalam,11:00,Balcony,150₹,390,201
Puthoor,ChellamTheatrePuthoor,Malayalam,11:00,Reserved,125₹,610,470
Manjeri,LadderCinemasIndianMall,Malayalam,11:00,Executive,150₹,110,67
Cherpulassery,CheloorGrandCinemasNearFederalBank,Malayalam,11:00,Diamond,140₹,20,18
Cherpulassery,CheloorGrandCinemasNearFederalBank,Malayalam,11:00,GoldCircle,125₹,162,86
Kattanam,GanamTheatreComplexACKayamkulam,Malayalam,11:00,FirstClass,150₹,191,165
Pandalam,ThrilokCinemas,Malayalam,11:00,ExecutiveClass,160₹,26,20
Pandalam,ThrilokCinemas,Malayalam,11:00,ExecutiveClass1,150₹,124,91
Pandikkad,IllamCinemasPandikkad,Malayalam,11:00,DiamondCircle,129₹,253,122
Trivandrum,SriKalidasMPlex4KRgbLaserDolbyAtmosThoongamparaKattakada,Malayalam,11:00,PlatinumRecliner,300₹,45,22
Trivandrum,SriKalidasMPlex4KRgbLaserDolbyAtmosThoongamparaKattakada,Malayalam,11:00,Gold,150₹,482,251
Marthandam,LakshmiTheatreKuzhithurai,Malayalam,11:00,BoxA,150₹,25,0
Marthandam,LakshmiTheatreKuzhithurai,Malayalam,11:00,BoxB,150₹,25,0
Marthandam,LakshmiTheatreKuzhithurai,Malayalam,11:00,FirstClass,110₹,386,19
Kottakkal,SangeethLumiereDolbyAtmosKottakkal,Malayalam,11:00,Executive,129₹,212,130
Varkala,VimalaTheatre,Malayalam,11:00,RoyalCircle,140₹,157,4
Varkala,VimalaTheatre,Malayalam,11:00,CrownCircle,100₹,50,50
Kozhikode,MallikaPlexDolbyAtmosCalicut,Malayalam,11:00,Executive,140₹,235,130
Kottarakara,MinervaEmpireCinemazChandamukku,Malayalam,11:00,Gold,130₹,457,241
Edappal,SaradaMovies,Malayalam,11:15,Platinum,110₹,158,31
Wandoor,HariharFilmCity4KSony3DWandoor,Malayalam,11:15,Executive,129₹,236,0
Kozhikode,ApsaraTheatre4KCalicut,Malayalam,11:15,Balcony,200₹,210,127
Kozhikode,ApsaraTheatre4KCalicut,Malayalam,11:15,FirstClass,110₹,803,444
Valanchery,KarthikaMoviesAC4KDolbyAtmosValanchery,Malayalam,11:15,ReclinerCircle,220₹,19,11
Valanchery,KarthikaMoviesAC4KDolbyAtmosValanchery,Malayalam,11:15,UpperCircle,110₹,339,169
Manjeri,DevakiCinemaxManjeri,Malayalam,11:15,Balcony,150₹,108,51
Manjeri,DevakiCinemaxManjeri,Malayalam,11:15,FirstClass,100₹,271,128
Kozhikode,SurabhiCinemas,Malayalam,11:15,BluePearl,180₹,89,51
Kochi,PvrLuluKochi,Malayalam,11:15,Classic,110₹,57,55
Kochi,PvrLuluKochi,Malayalam,11:15,ClassicPlus,140₹,133,132
Kochi,PvrLuluKochi,Malayalam,11:15,Prime,160₹,143,142
Kochi,PvrLuluKochi,Malayalam,11:15,Recliner,290₹,13,12
Coimbatore,InoxProzoneMallSathyRoad,Malayalam,11:20,Club,162₹,4,0
Coimbatore,InoxProzoneMallSathyRoad,Malayalam,11:20,Executive,63₹,7,0
Chennai,CinepolisBsrMallOmrThoraipakkam,Malayalam,11:30,Normal,63₹,8,6
Chennai,CinepolisBsrMallOmrThoraipakkam,Malayalam,11:30,Executive,162₹,76,34
Thalassery,LibertyParadiseComplexThalassery,Malayalam,11:30,LittleClass,125₹,500,437
Mukkam,AbhilashCinemas4KMukkam,Malayalam,11:30,Executive,112₹,388,208
Malappuram,MallikaPlexMattilMall,Malayalam,11:30,Sofa,200₹,11,6
Malappuram,MallikaPlexMattilMall,Malayalam,11:30,Executive,140₹,140,83
Kunnamkulam,RhCinemaKakkasserySouk,Malayalam,11:30,Platinum,130₹,241,131
Kochi,PvrOberonMallErnakulam,Malayalam,11:45,Classic,120₹,53,42
Kochi,PvrOberonMallErnakulam,Malayalam,11:45,ClassicPlus,140₹,115,115
Kochi,PvrOberonMallErnakulam,Malayalam,11:45,Recliner,250₹,14,14
Trivandrum,PvrKripaTrivandrum,Malayalam,11:45,Classic,160₹,325,175
Chennai,SpiPalazzoTheForumVijayaMallVadapalani,Malayalam,11:45,Elite,202₹,266,259
Chennai,SpiPalazzoTheForumVijayaMallVadapalani,Malayalam,11:45,Budget,63₹,34,33
Chalakudy,SurabhiMoviesChalakudy,Malayalam,11:45,Gold,129₹,625,335
Kunnamkulam,BavanaMoviesHouseACKunnamkulam,Malayalam,11:45,Balcony,130₹,438,323
Kunnamkulam,BavanaMoviesHouseACKunnamkulam,Malayalam,11:45,FirstClass,110₹,600,448
Kochi,PvrLuluGoldKochi,Malayalam,11:45,Gold,350₹,54,48
Trivandrum,CarnivalMallOfTravancoreEanchakkal,Malayalam,12:00,PremiumLounge,300₹,65,52
Thriprayar,VbCinemas4KRgbLaserAtmosThriprayar,Malayalam,12:00,Recliner,350₹,16,8
Thriprayar,VbCinemas4KRgbLaserAtmosThriprayar,Malayalam,12:00,Royal,190₹,192,121
Thriprayar,VbCinemas4KRgbLaserAtmosThriprayar,Malayalam,12:00,Club,130₹,64,35
Thriprayar,VbCinemas4KRgbLaserAtmosThriprayar,Malayalam,12:00,Lounger,290₹,14,7
Amballur,ChandVsreeramaMoviesPudukkad,Malayalam,12:00,Platinum,180₹,25,13
Amballur,ChandVsreeramaMoviesPudukkad,Malayalam,12:00,Gold,129₹,182,91
Chalakudy,DCinemaasChalakudy,Malayalam,12:00,Platinum,270₹,12,10
Chalakudy,DCinemaasChalakudy,Malayalam,12:00,Gold,129₹,405,224
Thrissur,DeepaMoviesAC2K111Thrissur,Malayalam,12:00,LuxurySuit,250₹,16,8
Thrissur,DeepaMoviesAC2K111Thrissur,Malayalam,12:00,Platinum,130₹,296,162
Trivandrum,CarnivalGreenfieldCinemaKaryavattom,Malayalam,12:15,ExecutiveOffline,160₹,132,92
Karunagappally,CarnivalHJComplexLalajiJunction,Malayalam,12:30,ClassicOffline,150₹,194,152
Kalyan,InoxMetroJunctionMallKalyan,Malayalam,12:30,Silver,180₹,13,0
Kalyan,InoxMetroJunctionMallKalyan,Malayalam,12:30,Execuitve,170₹,19,0
Kalyan,InoxMetroJunctionMallKalyan,Malayalam,12:30,Premier,170₹,57,0
Trivandrum,CarnivalMallOfTravancoreEanchakkal,Malayalam,12:30,NormalOffline,100₹,17,13
Trivandrum,CarnivalMallOfTravancoreEanchakkal,Malayalam,12:30,ExecutiveOffline,180₹,193,191
Trivandrum,CarnivalMallOfTravancoreEanchakkal,Malayalam,12:30,Silver,210₹,97,97
Chennai,PvrAmpaSkywalkMallAminjikarai,Malayalam,12:30,Classic,63₹,8,6
Chennai,PvrAmpaSkywalkMallAminjikarai,Malayalam,12:30,Prime,162₹,65,59
Perinthalmanna,VismayaCinemasPerinthalmanna,Malayalam,12:30,Platinum,100₹,230,196
Noida,PvrLogixCityCentreNoida,Malayalam,12:45,Classic,345₹,56,51
Kollam,CarnivalRpMallKollam,Malayalam,13:00,PremiumOffline,180₹,108,87
Muvattupuzha,CarnivalGrandCentreMallAramanaJunction,Malayalam,13:00,ExecutiveOffline,150₹,187,179
Angamaly,CarnivalKsrtComplexSalemErnakulamHighway,Malayalam,13:15,Platinum,160₹,110,108
Angamaly,CarnivalKsrtComplexSalemErnakulamHighway,Malayalam,13:15,GoldOffline,150₹,188,155
Trivandrum,CarnivalGreenfieldCinemaKaryavattom,Malayalam,13:15,ExecutiveOffline,160₹,132,114
Manjeri,LadderCinemasIndianMall,Malayalam,13:15,Executive,150₹,114,67
Trivandrum,CarnivalArtechMallVanchyoor,Malayalam,13:20,ExecutiveOffline,100₹,13,8
Trivandrum,CarnivalArtechMallVanchyoor,Malayalam,13:20,SilverOffline,180₹,151,147
Trivandrum,CarnivalArtechMallVanchyoor,Malayalam,13:20,GoldOffline,350₹,13,12
Punalur,CarnivalDMallPunalur,Malayalam,13:30,Silver,100₹,69,11
Punalur,CarnivalDMallPunalur,Malayalam,13:30,Gold,140₹,5,5
Trivandrum,CarnivalMallOfTravancoreEanchakkal,Malayalam,13:30,GoldLounge,400₹,36,30
Edacheri,VeecheeCinemasAC2K3DEdacheri,Malayalam,13:30,Executive,100₹,184,92
Payyanur,SumangaliCinemasAnnurRoad,Malayalam,13:30,GoldenCircle,110₹,192,102
Cheruvathur,PakkanarCinemasCheruvathur,Malayalam,13:30,Executive,100₹,322,164
Kochi,PvrLuluKochi,Malayalam,13:30,Classic,140₹,69,65
Kochi,PvrLuluKochi,Malayalam,13:30,ClassicPlus,160₹,138,137
Kochi,PvrLuluKochi,Malayalam,13:30,Prime,190₹,108,107
Kochi,PvrLuluKochi,Malayalam,13:30,Recliner,350₹,10,9
Payyanur,SumangaliCinemasAnnurRoad,Malayalam,13:30,DiamondCircle,110₹,141,70
Perumbavoor,EvmCinemasPerumbavoor,Malayalam,13:45,ExecutiveI,155₹,15,7
Perumbavoor,EvmCinemasPerumbavoor,Malayalam,13:45,Deluxe,130₹,128,64
Kollengode,ThankarajThankamTheatre,Malayalam,13:45,FirstClass,100₹,350,268
Trivandrum,SriKalidasMPlex4KRgbLaserDolbyAtmosThoongamparaKattakada,Malayalam,14:00,PlatinumRecliner,300₹,17,10
Trivandrum,SriKalidasMPlex4KRgbLaserDolbyAtmosThoongamparaKattakada,Malayalam,14:00,Gold,150₹,332,175
Kozhikode,MallikaPlexDolbyAtmosCalicut,Malayalam,14:00,Executive,140₹,235,188
Thrissur,InoxSobhaCityMallPuzhakkal,Malayalam,14:10,Club,190₹,12,0
Thrissur,InoxSobhaCityMallPuzhakkal,Malayalam,14:10,Executive,130₹,8,0
Thrissur,InoxSobhaCityMallPuzhakkal,Malayalam,14:10,Royal,190₹,2,0
Kanhangad,DeepthiCinemasAC2KDolby71Kanhangad,Malayalam,14:15,GoldClass,130₹,185,106
SultanBathery,AiswaryaTheatreWayanad,Malayalam,14:15,Balcony,110₹,254,134
Pandalam,ThrilokCinemas,Malayalam,14:15,ExecutiveClass,160₹,26,25
Pandalam,ThrilokCinemas,Malayalam,14:15,ExecutiveClass1,150₹,124,99
Puthoor,ChellamTheatrePuthoor,Malayalam,14:30,Balcony,150₹,390,213
Puthoor,ChellamTheatrePuthoor,Malayalam,14:30,Reserved,125₹,610,466
Cherpulassery,CheloorGrandCinemasNearFederalBank,Malayalam,14:30,Diamond,140₹,20,10
Cherpulassery,CheloorGrandCinemasNearFederalBank,Malayalam,14:30,GoldCircle,125₹,162,81
Kattanam,GanamTheatreComplexACKayamkulam,Malayalam,14:30,FirstClass,150₹,191,157
Edappal,SaradaMovies,Malayalam,14:30,Platinum,110₹,158,30
Pandikkad,IllamCinemasPandikkad,Malayalam,14:30,DiamondCircle,129₹,253,130
Ponnani,AlankarCinemasACPonnani,Malayalam,14:30,Diamond,120₹,153,82
Trivandrum,SriKalidasMPlex4KRgbLaserDolbyAtmosThoongamparaKattakada,Malayalam,14:30,PlatinumRecliner,300₹,45,22
Trivandrum,SriKalidasMPlex4KRgbLaserDolbyAtmosThoongamparaKattakada,Malayalam,14:30,Gold,150₹,482,256
Wandoor,HariharFilmCity4KSony3DWandoor,Malayalam,14:30,Executive,129₹,236,19
Kozhikode,ApsaraTheatre4KCalicut,Malayalam,14:30,Balcony,200₹,210,128
Kozhikode,ApsaraTheatre4KCalicut,Malayalam,14:30,FirstClass,110₹,803,483
