City,Name,Language,Time,Type,Price,Capacity,Booked
Chennai,InoxTheMarinaMallOmrEgatoor,Tamil,11:35,Club,152₹,126,34
Chennai,InoxTheMarinaMallOmrEgatoor,Tamil,11:35,Executive,60₹,16,16
Coimbatore,InoxProzoneMallSathyRoad,Tamil,11:50,Club,190₹,159,18
Coimbatore,InoxProzoneMallSathyRoad,Tamil,11:50,Executive,60₹,21,8
Chennai,PvrVrMallAnnaNagar,Tamil,12:15,Classic,60₹,30,21
Chennai,PvrVrMallAnnaNagar,Tamil,12:15,Prime,190₹,158,93
Coimbatore,SpiTheCinemaBrookefieldsMall,Tamil,12:20,Elite,190₹,165,56
Coimbatore,SpiTheCinemaBrookefieldsMall,Tamil,12:20,Budget,60₹,19,19
Madurai,InoxVishaalDeMallMadurai,Tamil,12:35,Club,178₹,124,0
Madurai,InoxVishaalDeMallMadurai,Tamil,12:35,Executive,60₹,12,0
Chennai,PvrHeritageRslEcrChennai,Tamil,12:55,Classic,60₹,11,11
Chennai,PvrHeritageRslEcrChennai,Tamil,12:55,Prime,190₹,99,34
Chennai,PvrAmpaSkywalkMallAminjikarai,Tamil,15:30,Classic,60₹,17,17
Chennai,PvrAmpaSkywalkMallAminjikarai,Tamil,15:30,Prime,149₹,130,62
Coimbatore,SpiTheCinemaBrookefieldsMall,Tamil,15:35,Elite,190₹,165,92
Coimbatore,SpiTheCinemaBrookefieldsMall,Tamil,15:35,Budget,60₹,19,19
Chennai,SpiEscapeCinemasRoyapettah,Tamil,15:35,Elite,190₹,99,99
Chennai,SpiEscapeCinemasRoyapettah,Tamil,15:35,Budget,60₹,11,11
Madurai,InoxVishaalDeMallMadurai,Tamil,15:45,Club,178₹,124,0
Madurai,InoxVishaalDeMallMadurai,Tamil,15:45,Executive,60₹,12,0
Chennai,CinepolisBsrMallOmrThoraipakkam,Tamil,15:50,Normal,60₹,17,3
Chennai,CinepolisBsrMallOmrThoraipakkam,Tamil,15:50,Executive,152₹,124,18
Chennai,PvrVrMallAnnaNagar,Tamil,19:15,Classic,60₹,30,30
Chennai,PvrVrMallAnnaNagar,Tamil,19:15,Prime,190₹,158,54
Chennai,InoxTheMarinaMallOmrEgatoor,Tamil,22:45,Club,152₹,126,105
Chennai,InoxTheMarinaMallOmrEgatoor,Tamil,22:45,Executive,60₹,16,16
