City,Name,Language,Time,Type,Price,Capacity,Booked
Anand,PvrMarutiSolarisAnand,Hindi,08:30,Classic,100₹,22,0
Anand,PvrMarutiSolarisAnand,Hindi,08:30,ClassicPlus,100₹,22,0
Anand,PvrMarutiSolarisAnand,Hindi,08:30,Prime,110₹,85,0
Anand,PvrMarutiSolarisAnand,Hindi,08:30,PrimePlus,110₹,38,0
Gandhinagar,CinemaxSumanGandhinagar,Hindi,08:30,Classic,150₹,43,0
Gandhinagar,CinemaxSumanGandhinagar,Hindi,08:30,Prime,180₹,100,0
Gandhinagar,CinemaxSumanGandhinagar,Hindi,08:30,Recliner,375₹,23,0
Gandhinagar,CinemaxSumanGandhinagar,Hindi,08:30,ClassicPlus,180₹,47,0
Ahmedabad,2NewfangledMiniplexMoteraAhmedabad,Hindi,08:31,CoupleSeat,200₹,22,14
Anand,RajshivalayCinemasAnand,Hindi,08:45,RedLounge,340₹,100,0
Anand,RajshivalayCinemasAnand,Hindi,08:45,Platinum,150₹,100,0
Anand,RajshivalayCinemasAnand,Hindi,08:45,Gold,150₹,100,0
Vadodara,InoxRaceCourseCircleElloraPark,Hindi,08:50,Gold,140₹,128,0
Vadodara,InoxRaceCourseCircleElloraPark,Hindi,08:50,Platinum,140₹,55,2
Vadodara,InoxRaceCourseCircleElloraPark,Hindi,08:50,Silver,140₹,90,0
Lucknow,InoxLucknowCrownMall,Hindi,09:00,Club,160₹,95,0
Lucknow,InoxLucknowCrownMall,Hindi,09:00,Executive,150₹,22,0
Lucknow,InoxLucknowCrownMall,Hindi,09:00,RoyaleRecliners,300₹,13,0
Lucknow,InoxLucknowCrownMall,Hindi,09:00,Royale,170₹,32,0
Bhavnagar,Top3MultiplexBhavnagar,Hindi,09:00,Gold,160₹,100,0
Bhavnagar,Top3MultiplexBhavnagar,Hindi,09:00,Silver,140₹,100,0
Bharuch,InoxShreeRangPalaceZadeshwarRoad,Hindi,09:00,Club,180₹,21,0
Bharuch,InoxShreeRangPalaceZadeshwarRoad,Hindi,09:00,Gold,140₹,151,4
Bharuch,InoxShreeRangPalaceZadeshwarRoad,Hindi,09:00,Silver,112₹,57,0
Nashik,MovieMaxNashik1,Hindi,09:00,Classic,100₹,57,0
Nashik,MovieMaxNashik1,Hindi,09:00,Prime,100₹,261,0
Nashik,MovieMaxNashik1,Hindi,09:00,PrimePlus,110₹,16,4
Washim,H2MMovieplexPatniCommercial,Hindi,09:00,Gl,160₹,96,0
