State,City,ZIP,Name,Language,Time,Type,Price,Capacity,Booked
Punjab,Moga,142001,NeelamNovaCinemazMoga,Punjabi,09:20,Gold,160₹,122,0
Haryana,Kurukshetra,136118,CarnivalKessalMallSector17,Punjabi,10:00,Platinum,220₹,91,20
Haryana,Kurukshetra,136118,CarnivalKessalMallSector17,Punjabi,10:00,Gold,200₹,39,0
Haryana,Kurukshetra,136118,CarnivalKessalMallSector17,Punjabi,10:00,Silver,180₹,32,0
Punjab,TalwandiBhai,142050,FunCineplex,Punjabi,10:10,Royal,90₹,91,78
Punjab,Ludhiana,141002,PvrPavilionMallLudhiana,Punjabi,10:30,Classic,160₹,64,0
Punjab,Ludhiana,141014,CarnivalNirmalLudhiana,Punjabi,10:45,Gold,150₹,148,22
Punjab,Ludhiana,141014,CarnivalNirmalLudhiana,Punjabi,10:45,Recliner,200₹,19,11
Punjab,Ludhiana,141014,CarnivalNirmalLudhiana,Punjabi,10:45,Silver,150₹,38,0
Punjab,Zirakpur,140603,CarnivalParasMallKalkaRoad,Punjabi,10:45,Gold,140₹,153,2
Punjab,Zirakpur,140603,CarnivalParasMallKalkaRoad,Punjabi,10:45,Silver,120₹,36,0
Punjab,Barnala,148101,VrcCinemaVrcMall,Punjabi,12:30,Platinum,250₹,14,0
Punjab,Barnala,148101,VrcCinemaVrcMall,Punjabi,12:30,Gold,180₹,123,0
Punjab,Barnala,148101,VrcCinemaVrcMall,Punjabi,12:30,Silver,150₹,70,0
Punjab,TalwandiBhai,142050,FunCineplex,Punjabi,12:45,Royal,130₹,91,78
Punjab,Ludhiana,141014,CarnivalNirmalLudhiana,Punjabi,13:15,Gold,150₹,148,25
Punjab,Ludhiana,141014,CarnivalNirmalLudhiana,Punjabi,13:15,Recliner,200₹,19,11
Punjab,Ludhiana,141014,CarnivalNirmalLudhiana,Punjabi,13:15,Silver,150₹,38,0
Haryana,Sonipat,131001,MirajCinemaSonipatCityMall,Punjabi,13:20,Executive,150₹,235,0
Haryana,Sonipat,131001,MirajCinemaSonipatCityMall,Punjabi,13:20,Prime,170₹,20,0
Punjab,Zirakpur,140603,CarnivalParasMallKalkaRoad,Punjabi,14:00,Gold,140₹,153,6
Punjab,Zirakpur,140603,CarnivalParasMallKalkaRoad,Punjabi,14:00,Silver,120₹,36,0
Punjab,Amritsar,143001,MovietimeOmaxeNoveltyMallLawrenceRoad,Punjabi,14:05,Silver,130₹,64,0
Punjab,Amritsar,143001,MovietimeOmaxeNoveltyMallLawrenceRoad,Punjabi,14:05,Gold,130₹,68,0
Punjab,Amritsar,143001,MovietimeOmaxeNoveltyMallLawrenceRoad,Punjabi,14:05,Platinum,150₹,12,4
Punjab,Tanda,144204,CarnivalLakhiCinemaGurdaspurRoad,Punjabi,14:15,Gold,160₹,88,4
Punjab,Tanda,144204,CarnivalLakhiCinemaGurdaspurRoad,Punjabi,14:15,Silver,140₹,51,0
Punjab,Hoshiarpur,146001,MirajCinemasJsEminentMallHoshiarpur,Punjabi,15:05,Special,150₹,34,0
Punjab,Hoshiarpur,146001,MirajCinemasJsEminentMallHoshiarpur,Punjabi,15:05,Executive,150₹,101,0
Haryana,Kurukshetra,136118,CarnivalKessalMallSector17,Punjabi,15:45,Platinum,220₹,91,27
Haryana,Kurukshetra,136118,CarnivalKessalMallSector17,Punjabi,15:45,Gold,200₹,39,0
Haryana,Kurukshetra,136118,CarnivalKessalMallSector17,Punjabi,15:45,Silver,180₹,32,0
Punjab,Zirakpur,140603,CarnivalParasMallKalkaRoad,Punjabi,17:15,Gold,140₹,153,2
Punjab,Zirakpur,140603,CarnivalParasMallKalkaRoad,Punjabi,17:15,Silver,120₹,36,0
Punjab,Ludhiana,141014,CarnivalNirmalLudhiana,Punjabi,18:00,Gold,150₹,148,26
Punjab,Ludhiana,141014,CarnivalNirmalLudhiana,Punjabi,18:00,Recliner,200₹,19,11
Punjab,Ludhiana,141014,CarnivalNirmalLudhiana,Punjabi,18:00,Silver,150₹,38,0
Punjab,TalwandiBhai,142050,FunCineplex,Punjabi,18:00,Royal,130₹,91,78
Haryana,Kurukshetra,136118,CarnivalKessalMallSector17,Punjabi,18:20,Platinum,220₹,91,18
Haryana,Kurukshetra,136118,CarnivalKessalMallSector17,Punjabi,18:20,Gold,200₹,39,0
Haryana,Kurukshetra,136118,CarnivalKessalMallSector17,Punjabi,18:20,Silver,180₹,32,0
Punjab,Tanda,144204,CarnivalLakhiCinemaGurdaspurRoad,Punjabi,20:00,Gold,160₹,88,0
Punjab,Tanda,144204,CarnivalLakhiCinemaGurdaspurRoad,Punjabi,20:00,Silver,140₹,51,0
Punjab,Barnala,148101,VrcCinemaVrcMall,Punjabi,20:00,Platinum,250₹,14,0
Punjab,Barnala,148101,VrcCinemaVrcMall,Punjabi,20:00,Gold,180₹,123,0
Punjab,Barnala,148101,VrcCinemaVrcMall,Punjabi,20:00,Silver,150₹,70,0
Punjab,Zirakpur,140603,CarnivalParasMallKalkaRoad,Punjabi,20:00,Gold,140₹,153,0
Punjab,Zirakpur,140603,CarnivalParasMallKalkaRoad,Punjabi,20:00,Silver,120₹,36,5
Punjab,Ludhiana,141014,CarnivalNirmalLudhiana,Punjabi,20:30,Gold,150₹,148,22
Punjab,Ludhiana,141014,CarnivalNirmalLudhiana,Punjabi,20:30,Recliner,200₹,19,13
Punjab,Ludhiana,141014,CarnivalNirmalLudhiana,Punjabi,20:30,Silver,150₹,38,0
Punjab,Ludhiana,141001,WaveOneMoviesLudhiana,Punjabi,20:30,Classic,200₹,132,0
Punjab,Ludhiana,141001,WaveOneMoviesLudhiana,Punjabi,20:30,Premium,210₹,134,0
