State,City,Name,Language,Time,Type,Price,Capacity,Booked
Karnataka,Bengaluru,CinepolisNexusShantiniketanThigalarapalya,English,19:00,Normal,150₹,56,0
Karnataka,Bengaluru,CinepolisNexusShantiniketanThigalarapalya,English,19:00,DoubleSofa,150₹,24,6
Karnataka,Bengaluru,CinepolisNexusShantiniketanThigalarapalya,English,19:00,SingleSofa,150₹,6,0
Karnataka,Bengaluru,CinepolisNexusShantiniketanThigalarapalya,English,19:00,Lounger,150₹,9,0
Delhi,NewDelhi,CinepolisDlfAvenueSaket,English,19:00,Normal,150₹,42,0
Delhi,NewDelhi,CinepolisDlfAvenueSaket,English,19:00,Executive,150₹,59,0
Delhi,NewDelhi,CinepolisDlfAvenueSaket,English,19:00,Vip,300₹,5,1
Delhi,NewDelhi,CinepolisDlfAvenueSaket,English,19:00,Premium,150₹,34,2
Maharashtra,Mumbai,CinepolisNexusSeawoodsNaviMumbai,English,20:00,Normal,150₹,32,0
Maharashtra,Mumbai,CinepolisNexusSeawoodsNaviMumbai,English,20:00,Executive,150₹,70,5
Maharashtra,Mumbai,CinepolisNexusSeawoodsNaviMumbai,English,20:00,Premium,150₹,57,5
Maharashtra,Mumbai,CinepolisNexusSeawoodsNaviMumbai,English,20:00,Vip,250₹,13,0
Orissa,Bhubaneswar,CinepolisNexusEsplanadeBhubaneswar,English,20:25,Vip,350₹,11,2
Orissa,Bhubaneswar,CinepolisNexusEsplanadeBhubaneswar,English,20:25,Premium,150₹,45,4
Orissa,Bhubaneswar,CinepolisNexusEsplanadeBhubaneswar,English,20:25,Executive,150₹,51,0
Orissa,Bhubaneswar,CinepolisNexusEsplanadeBhubaneswar,English,20:25,Normal,150₹,24,0
Maharashtra,Pune,CinepolisNexusWestend,English,21:55,Normal,150₹,21,0
Maharashtra,Pune,CinepolisNexusWestend,English,21:55,Executive,150₹,48,0
Maharashtra,Pune,CinepolisNexusWestend,English,21:55,Premium,150₹,45,1
