City,Name,Language,Time,Type,Price,Capacity,Booked
NewDelhi,PvrDirectorsCutDelhiAmbienceMall,Hindi,09:30,Platinum,500₹,19,0
NewDelhi,PvrDirectorsCutDelhiAmbienceMall,Hindi,09:30,PlatinumSuperior,500₹,6,0
NewDelhi,PvrShalimarBagh,Hindi,09:35,Classic,190₹,133,9
NewDelhi,PvrShalimarBagh,Hindi,09:35,Prime,220₹,55,6
Faridabad,PristineMallOldSrsSec31Faridabad,Hindi,09:40,Platinum,80₹,94,66
Faridabad,PristineMallOldSrsSec31Faridabad,Hindi,09:40,Gold,80₹,39,26
Faridabad,PristineMallOldSrsSec31Faridabad,Hindi,09:40,Silver,80₹,26,13
Dehradun,PvrPacificMallDehradun,Hindi,10:00,Prime,160₹,72,5
Dehradun,PvrPacificMallDehradun,Hindi,10:00,Classic,150₹,24,0
Lucknow,PvrSaharaGanjMallHazratganj,Hindi,11:15,Classic,140₹,191,16
Indore,PvrTreasureIslandMallSouthTukoganj,Hindi,11:45,Prime,110₹,69,13
Indore,PvrTreasureIslandMallSouthTukoganj,Hindi,11:45,Classic,110₹,28,0
Akbarpur,KapoorDdCinemasIndralokColony,Hindi,12:00,Diamond,200₹,100,0
Akbarpur,KapoorDdCinemasIndralokColony,Hindi,12:00,Gold,150₹,100,0
SeoniMalwa,GeetaCineplexSeoniMalwa,Hindi,12:00,Balcony,90₹,40,20
SeoniMalwa,GeetaCineplexSeoniMalwa,Hindi,12:00,Deluxe,70₹,30,0
Patna,CinepolisPMMallPatna,Hindi,12:05,Normal,200₹,186,27
Faridabad,InoxCrownInteriorzMallDelhiMathuraRoad,Hindi,12:35,Club,180₹,207,21
Faridabad,InoxCrownInteriorzMallDelhiMathuraRoad,Hindi,12:35,Executive,160₹,60,0
Ahmedabad,PvrAcropolisMallThaltej,Hindi,12:45,PrimePlus,130₹,66,9
Ahmedabad,PvrAcropolisMallThaltej,Hindi,12:45,Prime,130₹,65,0
Ahmedabad,PvrAcropolisMallThaltej,Hindi,12:45,Classic,130₹,39,0
Ahmedabad,PvrAcropolisMallThaltej,Hindi,12:45,Recliner,280₹,9,6
Gurgaon,DhishoomCinemasEntertainlandSector83Gurgaon,Hindi,13:00,Silver,149₹,24,0
Gurgaon,DhishoomCinemasEntertainlandSector83Gurgaon,Hindi,13:00,Gold,149₹,52,6
Gurgaon,DhishoomCinemasEntertainlandSector83Gurgaon,Hindi,13:00,Platinum,149₹,22,8
Kolkata,InoxCityCentreSaltlake,Hindi,13:35,DressCircle,112₹,140,21
Kolkata,InoxCityCentreSaltlake,Hindi,13:35,Galleria,112₹,49,0
Kolkata,InoxCityCentreSaltlake,Hindi,13:35,Royale,112₹,30,21
Muzaffarpur,CinepolisGrandMallMithanpura,Hindi,13:40,Normal,150₹,26,0
Muzaffarpur,CinepolisGrandMallMithanpura,Hindi,13:40,Executive,170₹,106,2
Muzaffarpur,CinepolisGrandMallMithanpura,Hindi,13:40,Premium,190₹,52,3
Kota,FunCinemaCityMallKota,Hindi,13:40,Executive,160₹,119,10
Kota,FunCinemaCityMallKota,Hindi,13:40,Normal,160₹,60,0
SeoniMalwa,GeetaCineplexSeoniMalwa,Hindi,15:00,Balcony,90₹,40,20
SeoniMalwa,GeetaCineplexSeoniMalwa,Hindi,15:00,Deluxe,70₹,30,0
Jaipur,InoxGtCentralMallMalviyaNagar,Hindi,15:30,Kiddles,190₹,34,20
Farrukhabad,KrishnaDdCinemas,Hindi,15:45,Diamond,200₹,100,0
Farrukhabad,KrishnaDdCinemas,Hindi,15:45,Gold,150₹,100,0
NewDelhi,PvrSapphirePacificD21Dwarka,Hindi,16:25,Classic,260₹,33,5
NewDelhi,PvrSapphirePacificD21Dwarka,Hindi,16:25,Prime,300₹,17,10
Lucknow,FunCinemaFunRepublicMallGomtiNagar,Hindi,16:30,Normal,150₹,80,0
Lucknow,FunCinemaFunRepublicMallGomtiNagar,Hindi,16:30,Executive,160₹,137,21
Ghaziabad,NewUsCinemasAdityaMall,Hindi,16:30,Luxury,110₹,130,0
Ghaziabad,NewUsCinemasAdityaMall,Hindi,16:30,LuxuryPlus,140₹,132,11
Lucknow,CinepolisOneAwadhCenterMallGomtiNagar,Hindi,16:35,Normal,150₹,29,0
Lucknow,CinepolisOneAwadhCenterMallGomtiNagar,Hindi,16:35,Executive,160₹,78,6
Lucknow,CinepolisOneAwadhCenterMallGomtiNagar,Hindi,16:35,Premium,170₹,53,6
Lucknow,CinepolisOneAwadhCenterMallGomtiNagar,Hindi,16:35,Vip,450₹,19,4
Bhubaneswar,CinepolisEsplanadeRasulgarhIndustrialEstate,Hindi,17:40,Vip,450₹,11,1
Bhubaneswar,CinepolisEsplanadeRasulgarhIndustrialEstate,Hindi,17:40,Premium,170₹,45,12
Bhubaneswar,CinepolisEsplanadeRasulgarhIndustrialEstate,Hindi,17:40,Executive,160₹,51,6
Bhubaneswar,CinepolisEsplanadeRasulgarhIndustrialEstate,Hindi,17:40,Normal,150₹,24,0
Lucknow,PvrPhoenixUnitedMallAlambagh,Hindi,17:45,Classic,190₹,104,16
Lucknow,PvrPhoenixUnitedMallAlambagh,Hindi,17:45,Prime,230₹,7,4
Jaipur,InoxSunnyTradeCenterJaipur,Hindi,17:50,Club,150₹,101,5
Jaipur,InoxSunnyTradeCenterJaipur,Hindi,17:50,Executive,112₹,30,2
Jaipur,InoxSunnyTradeCenterJaipur,Hindi,17:50,RoyaleRecliners,240₹,11,6
Jaipur,InoxSunnyTradeCenterJaipur,Hindi,17:50,Royal,170₹,47,8
Faridabad,PristineMallOldSrsSec31Faridabad,Hindi,18:30,Platinum,100₹,94,70
Faridabad,PristineMallOldSrsSec31Faridabad,Hindi,18:30,Gold,100₹,39,26
Faridabad,PristineMallOldSrsSec31Faridabad,Hindi,18:30,Silver,100₹,26,13
Kota,InoxAhluwaliasGreatMallDhanmandi,Hindi,19:05,Club,140₹,93,0
Kota,InoxAhluwaliasGreatMallDhanmandi,Hindi,19:05,Executive,140₹,45,0
Kota,InoxAhluwaliasGreatMallDhanmandi,Hindi,19:05,Royale,140₹,37,2
Lucknow,InoxRiversideMallGomtiNagar,Hindi,19:10,Club,150₹,93,5
Lucknow,InoxRiversideMallGomtiNagar,Hindi,19:10,Executive,140₹,20,0
Bhopal,CinepolisAashimaMallBawadiyaKalan,Hindi,19:35,Normal,130₹,30,0
Bhopal,CinepolisAashimaMallBawadiyaKalan,Hindi,19:35,Executive,130₹,102,0
Bhopal,CinepolisAashimaMallBawadiyaKalan,Hindi,19:35,Premium,130₹,83,3
Akbarpur,KapoorDdCinemasIndralokColony,Hindi,21:00,Diamond,200₹,100,0
Akbarpur,KapoorDdCinemasIndralokColony,Hindi,21:00,Gold,150₹,100,0
SeoniMalwa,GeetaCineplexSeoniMalwa,Hindi,21:00,Balcony,90₹,40,20
SeoniMalwa,GeetaCineplexSeoniMalwa,Hindi,21:00,Deluxe,70₹,30,0
Farrukhabad,KrishnaDdCinemas,Hindi,21:30,Diamond,200₹,100,0
Farrukhabad,KrishnaDdCinemas,Hindi,21:30,Gold,150₹,100,0
Jaunpur,KewalDdPlexRizwikhan,Hindi,21:30,Platinum,300₹,100,0
Jaunpur,KewalDdPlexRizwikhan,Hindi,21:30,Diamond,200₹,100,0
Jaunpur,KewalDdPlexRizwikhan,Hindi,21:30,Gold,150₹,100,0
Noida,CinepolisSmartBharatMallFormerlySpiceMall,Hindi,22:25,Classic,200₹,166,0
Noida,CinepolisSmartBharatMallFormerlySpiceMall,Hindi,22:25,Premium,200₹,83,6
Lucknow,InoxMegaplexPhoenixPalassioMallLucknow,Hindi,22:30,Club,170₹,32,0
Lucknow,InoxMegaplexPhoenixPalassioMallLucknow,Hindi,22:30,Executive,130₹,16,0
Gurgaon,CinepolisAiriaMallSohnaRoadGurgaon,Hindi,22:50,Vip,400₹,8,0
Gurgaon,CinepolisAiriaMallSohnaRoadGurgaon,Hindi,22:50,Premium,220₹,28,10
Gurgaon,CinepolisAiriaMallSohnaRoadGurgaon,Hindi,22:50,Executive,200₹,50,9
Gurgaon,CinepolisAiriaMallSohnaRoadGurgaon,Hindi,22:50,Normal,180₹,21,0
GreaterNoida,PvrGaurCityGreaterNoida,Hindi,23:00,Classic,185₹,92,0
GreaterNoida,PvrGaurCityGreaterNoida,Hindi,23:00,Prime,215₹,13,0
Dehradun,PvrPacificMallDehradun,Hindi,23:00,Prime,210₹,72,2
