City,Name,Language,Time,Type,Price,Capacity,Booked
Kochi,PvrLuluKochi,Malayalam,09:40,Classic,89₹,54,27
Kochi,PvrLuluKochi,Malayalam,09:40,ClassicPlus,110₹,108,54
Kochi,PvrLuluKochi,Malayalam,09:40,Prime,125₹,125,67
Kochi,PvrLuluKochi,Malayalam,09:40,Recliner,240₹,14,7
Karunagappally,CarnivalHJComplexLalajiJunction,Malayalam,10:00,ClassicOffline,100₹,194,97
Kochi,PvrOberonMallErnakulam,Malayalam,10:00,Classic,100₹,54,27
Kochi,PvrOberonMallErnakulam,Malayalam,10:00,ClassicPlus,129₹,104,54
Trivandrum,CarnivalGreenfieldCinemaKaryavattom,Malayalam,10:00,ExecutiveOffline,100₹,132,66
Perinthalmanna,VismayaCinemasPerinthalmanna,Malayalam,10:00,Platinum,100₹,111,59
Kanhangad,DeepthiCinemasAC2KDolby71Kanhangad,Malayalam,10:30,GoldClass,130₹,143,72
Punalur,CarnivalDMallPunalur,Malayalam,10:45,Silver,100₹,69,5
Punalur,CarnivalDMallPunalur,Malayalam,10:45,Gold,140₹,5,0
Angamaly,CarnivalKsrtComplexSalemErnakulamHighway,Malayalam,11:00,GoldOffline,110₹,202,108
Muvattupuzha,CarnivalGrandCentreMallAramanaJunction,Malayalam,11:00,ExecutiveOffline,100₹,96,48
Thalassery,CarnivalDowntownThalassery,Malayalam,11:00,ExecutiveOffline,100₹,131,66
Kottakkal,LeenaTheatre4KDolbyAtmosKottakkal,Malayalam,11:00,Executive,110₹,186,92
Kozhinjampara,RavirajComplexACKozhinjampara,Malayalam,11:00,FirstClass,110₹,163,82
Kattanam,GanamTheatreComplexACKattanam,Malayalam,11:00,FirstClass,110₹,129,129
Trivandrum,SriKalidasMPlex4KRgbLaserDolbyAtmosThoongamparaKattakada,Malayalam,11:00,DiamondSofa,200₹,4,2
Trivandrum,SriKalidasMPlex4KRgbLaserDolbyAtmosThoongamparaKattakada,Malayalam,11:00,Gold,150₹,173,87
Kozhikode,SurabhiCinemas,Malayalam,11:15,RedRuby,180₹,50,7
Mukkam,PeeCeeTheatrePcRoad,Malayalam,11:30,FirstClass,110₹,70,10
Thalassery,LibertyParadiseComplexThalassery,Malayalam,11:30,Gold,125₹,214,169
Kozhikode,MallikaPlexDolbyAtmosCalicut,Malayalam,11:30,Executive,140₹,192,99
Manjeri,SreeDeviCinePalaceManjeri,Malayalam,11:30,Screen2,150₹,148,82
Manjeri,LadderCinemasIndianMall,Malayalam,12:00,Executive,150₹,114,54
Thane,CinepolisVivianaMallThaneW,Malayalam,12:15,Normal,160₹,27,14
Thane,CinepolisVivianaMallThaneW,Malayalam,12:15,Executive,160₹,104,52
Thane,CinepolisVivianaMallThaneW,Malayalam,12:15,Premium,160₹,46,23
Mumbai,MetroInoxCinemaMGRoad,Malayalam,12:15,Club,150₹,72,0
Mumbai,MetroInoxCinemaMGRoad,Malayalam,12:15,Executive,150₹,18,0
Mumbai,MetroInoxCinemaMGRoad,Malayalam,12:15,Royale,150₹,21,0
Chennai,AgsCinemasMaduravoyal,Malayalam,12:35,Pearl,63₹,17,0
Chennai,AgsCinemasMaduravoyal,Malayalam,12:35,Diamond,160₹,153,0
NewDelhi,CinepolisDlfAvenueSaket,Malayalam,13:00,Normal,150₹,21,0
NewDelhi,CinepolisDlfAvenueSaket,Malayalam,13:00,Executive,150₹,28,0
NewDelhi,CinepolisDlfAvenueSaket,Malayalam,13:00,Vip,300₹,4,0
NewDelhi,CinepolisDlfAvenueSaket,Malayalam,13:00,Premium,150₹,21,0
Trivandrum,CarnivalArtechMallVanchyoor,Malayalam,13:10,ExecutiveOffline,100₹,26,13
Trivandrum,CarnivalArtechMallVanchyoor,Malayalam,13:10,SilverOffline,150₹,147,75
Kollam,CarnivalRpMallKollam,Malayalam,13:15,PremiumOffline,150₹,96,48
Kochi,PvrLuluKochi,Malayalam,13:20,Classic,110₹,39,20
Kochi,PvrLuluKochi,Malayalam,13:20,ClassicPlus,140₹,91,52
Kochi,PvrLuluKochi,Malayalam,13:20,Prime,160₹,64,39
Kochi,PvrLuluKochi,Malayalam,13:20,Recliner,290₹,9,6
