State,City,Name,Language,Time,Type,Price,Capacity,Booked
Gujarat,Ahmedabad,NewfangledMiniplexMoteraAhmedabad,Gujarati,08:15,CoupleSeat,300₹,25,0
Gujarat,Ahmedabad,RajhansCinemasSatadhar,Gujarati,08:45,Marvel,80₹,30,0
Gujarat,Ahmedabad,RajhansCinemasSatadhar,Gujarati,08:45,Royal,80₹,105,0
Gujarat,Ahmedabad,RajhansCinemasSatadhar,Gujarati,08:45,Executive,80₹,175,42
Gujarat,Ahmedabad,RajhansCinemasSatadhar,Gujarati,08:45,Box,80₹,4,4
Gujarat,Rajkot,InoxRelianceMegaMallRajkot,Gujarati,09:00,Club,160₹,72,9
Gujarat,Rajkot,InoxRelianceMegaMallRajkot,Gujarati,09:00,Executive,140₹,24,0
Gujarat,Rajkot,InoxRelianceMegaMallRajkot,Gujarati,09:00,Royal,170₹,45,0
Gujarat,Ahmedabad,ConnplexSmartScienceCity,Gujarati,09:00,Miller,100₹,38,0
Gujarat,Ahmedabad,ConnplexSmartScienceCity,Gujarati,09:00,Lounger,100₹,9,0
Gujarat,Surat,TheFridayCinemaMotaVarachha,Gujarati,09:00,Recliner,250₹,115,2
Gujarat,Surat,TheFridayCinemaMotaVarachha,Gujarati,09:00,PushBackSeat,150₹,115,2
Gujarat,Surat,TheFridayCinemaMotaVarachha,Gujarati,09:00,Lounger,150₹,115,2
Gujarat,Surat,InoxRajImperialVarachhaRoad,Gujarati,09:10,Gold,112₹,112,8
Gujarat,Surat,InoxRajImperialVarachhaRoad,Gujarati,09:10,Imperial,260₹,11,2
Gujarat,Surat,InoxRajImperialVarachhaRoad,Gujarati,09:10,Platinum,140₹,42,0
Gujarat,Surat,InoxRajImperialVarachhaRoad,Gujarati,09:10,Silver,100₹,30,0
Gujarat,Vadodara,CinemarcAkota,Gujarati,09:10,Premier,70₹,15,0
Gujarat,Vadodara,CinemarcAkota,Gujarati,09:10,Silver,70₹,88,0
Gujarat,Vadodara,CinemarcAkota,Gujarati,09:10,Sofa,90₹,19,0
Gujarat,Vadodara,CinemarcVip,Gujarati,09:10,Premium,70₹,46,0
Gujarat,Vadodara,CinemarcVip,Gujarati,09:10,Silver,70₹,158,0
Gujarat,Vadodara,CinemarcVip,Gujarati,09:10,Gold,70₹,37,0
Gujarat,Vadodara,CinemarcVip,Gujarati,09:10,Sofa,90₹,35,0
Gujarat,Surat,InoxVrSuratDumasRoad,Gujarati,09:15,Club,112₹,122,0
Gujarat,Surat,InoxVrSuratDumasRoad,Gujarati,09:15,Executive,112₹,34,0
Gujarat,Surat,InoxVrSuratDumasRoad,Gujarati,09:15,Royal,140₹,54,0
Gujarat,Surat,InoxVrSuratDumasRoad,Gujarati,09:15,RoyalRecliner,230₹,12,0
Gujarat,Bhuj,NyCinemasBhuj,Gujarati,09:15,Ex,100₹,72,0
Gujarat,Bhuj,NyCinemasBhuj,Gujarati,09:15,No,100₹,72,0
Gujarat,Bhuj,NyCinemasBhuj,Gujarati,09:15,Pr,130₹,88,0
Gujarat,Bhuj,NyCinemasBhuj,Gujarati,09:15,Vp,150₹,14,0
Gujarat,Ahmedabad,ConnplexSmartScienceCity,Gujarati,09:30,Miller,120₹,41,0
Gujarat,Ahmedabad,MirajCinemasVitthalPlazaNaroda,Gujarati,09:30,Executive,80₹,124,0
Gujarat,Ahmedabad,MirajCityPulseManiNagar,Gujarati,09:30,Silver,100₹,75,0
Gujarat,Ahmedabad,MirajCityPulseManiNagar,Gujarati,09:30,Gold,100₹,108,4
Gujarat,Gandhidham,MirajCinemasMadhuban,Gujarati,09:30,Special,100₹,38,0
Gujarat,Gandhidham,MirajCinemasMadhuban,Gujarati,09:30,Executive,100₹,139,0
Gujarat,Gandhidham,MirajCinemasMadhuban,Gujarati,09:30,Platinum,200₹,16,0
Gujarat,Gandhidham,MirajCinemasMadhuban,Gujarati,09:30,Gold,150₹,48,0
Gujarat,Rajkot,InoxRWorldRajkot,Gujarati,09:35,Platinum,170₹,172,2
Gujarat,Nadiad,InoxOpalOneMallNadiad,Gujarati,09:35,Club,90₹,51,0
Gujarat,Nadiad,InoxOpalOneMallNadiad,Gujarati,09:35,Executive,90₹,34,0
Gujarat,Nadiad,InoxOpalOneMallNadiad,Gujarati,09:35,RoyalRecliners,140₹,15,0
Gujarat,Nadiad,InoxOpalOneMallNadiad,Gujarati,09:35,Royal,100₹,28,0
Gujarat,Surat,ValentineMultiplexPipload,Gujarati,09:40,Royal,90₹,105,1
Gujarat,Surat,ValentineMultiplexPipload,Gujarati,09:40,Executive,110₹,136,28
Gujarat,Bhavnagar,TheEntertainmentParkNawapara,Gujarati,09:45,Silver,99₹,22,0
Gujarat,Bhavnagar,TheEntertainmentParkNawapara,Gujarati,09:45,Gold,99₹,142,0
Gujarat,Bhavnagar,TheEntertainmentParkNawapara,Gujarati,09:45,Platinum,119₹,29,0
Gujarat,Ahmedabad,AppleMultiplexAhmedabad,Gujarati,09:45,UpperSofa,150₹,10,0
Gujarat,Ahmedabad,AppleMultiplexAhmedabad,Gujarati,09:45,Platinum,130₹,94,0
