City,Name,Language,Time,Type,Price,Capacity,Booked
Anand,ShaanCinemaAvFortuneMall,Gujarati,09:00,Recliner,300₹,100,0
Anand,ShaanCinemaAvFortuneMall,Gujarati,09:00,Sofa,100₹,100,0
Anand,ShaanCinemaAvFortuneMall,Gujarati,09:00,Platinum,100₹,100,0
Anand,ShaanCinemaAvFortuneMall,Gujarati,09:00,Gold,100₹,100,0
Anand,RajshivalayCinemasAnand,Gujarati,09:45,Platinum,100₹,100,0
Anand,RajshivalayCinemasAnand,Gujarati,09:45,Gold,100₹,100,0
Junagadh,SurajCineplexJunagadh,Gujarati,10:00,Sofa,140₹,100,0
Junagadh,SurajCineplexJunagadh,Gujarati,10:00,Executive,120₹,100,0
Veraval,FunCinemaAradhanaCineplex,Gujarati,12:00,Gold,100₹,100,0
Veraval,FunCinemaAradhanaCineplex,Gujarati,12:00,Silver,100₹,100,0
Dholka,SilverScreenCinemasDholka,Gujarati,12:00,Balcony,150₹,50,0
Dholka,SilverScreenCinemasDholka,Gujarati,12:00,Upper,120₹,75,0
Siddhpur,CitylightCinemaSiddhpur,Gujarati,12:00,Gold,80₹,72,32
Palanpur,CarnivalSurmandirPalanpur,Gujarati,12:15,Balcony,150₹,189,0
Surendranagar,NyCinemasSurendranagar,Gujarati,12:16,Gl,150₹,109,0
Surendranagar,NyCinemasSurendranagar,Gujarati,12:16,Rc,250₹,12,0
Surendranagar,NyCinemasSurendranagar,Gujarati,12:16,Sl,100₹,52,0
Vapi,CarnivalGeetCinemasGidc,Gujarati,12:30,PlatinumOffline,140₹,64,0
Vapi,CarnivalGeetCinemasGidc,Gujarati,12:30,GoldOffline,140₹,92,0
Vapi,CarnivalGeetCinemasGidc,Gujarati,12:30,Silver,140₹,89,0
Godhra,CineSquareCinemasRajaiSquareLunawadaRoad,Gujarati,12:30,Luxury,250₹,16,16
Godhra,CineSquareCinemasRajaiSquareLunawadaRoad,Gujarati,12:30,Royale,170₹,22,12
Godhra,CineSquareCinemasRajaiSquareLunawadaRoad,Gujarati,12:30,Premium,130₹,110,88
Godhra,CineSquareCinemasRajaiSquareLunawadaRoad,Gujarati,12:30,Gold,100₹,104,78
Rajkot,RajshreeTalkiesRajkot,Gujarati,13:00,Balcony,130₹,100,0
Rajkot,RajshreeTalkiesRajkot,Gujarati,13:00,Upper,100₹,100,0
Junagadh,SurajCineplexJunagadh,Gujarati,13:00,Sofa,160₹,100,0
Junagadh,SurajCineplexJunagadh,Gujarati,13:00,Executive,140₹,100,0
Bhuj,NyCinemasBhuj,Gujarati,13:45,Ex,180₹,72,0
Bhuj,NyCinemasBhuj,Gujarati,13:45,No,150₹,72,0
Bhuj,NyCinemasBhuj,Gujarati,13:45,Pr,200₹,88,0
Bhuj,NyCinemasBhuj,Gujarati,13:45,Vp,250₹,14,0
Anand,ShaanCinemaAvFortuneMall,Gujarati,15:00,Recliner,300₹,100,0
Anand,ShaanCinemaAvFortuneMall,Gujarati,15:00,Sofa,250₹,100,0
Anand,ShaanCinemaAvFortuneMall,Gujarati,15:00,Platinum,130₹,100,0
Anand,ShaanCinemaAvFortuneMall,Gujarati,15:00,Gold,120₹,100,0
Veraval,FunCinemaPhoenixCinemas,Gujarati,15:30,Executive,150₹,15,0
Veraval,FunCinemaPhoenixCinemas,Gujarati,15:30,Gold,120₹,88,0
Veraval,FunCinemaPhoenixCinemas,Gujarati,15:30,Silver,120₹,22,0
Ahmedabad,ConnplexSmartTheatreBapunagar,Gujarati,17:00,Lounger,160₹,100,0
Ahmedabad,ConnplexSmartTheatreBapunagar,Gujarati,17:00,Gold,140₹,100,0
Vadodara,ConnplexSmartTheater,Gujarati,18:00,Miller,120₹,100,0
Siddhpur,CitylightCinemaSiddhpur,Gujarati,18:00,Gold,80₹,72,32
Siddhpur,CitylightCinemaSiddhpur,Gujarati,18:00,Silver,80₹,20,0
Bhavnagar,ApsaraCinemaNirmalNagar,Gujarati,18:30,Vip,150₹,33,0
Bhavnagar,ApsaraCinemaNirmalNagar,Gujarati,18:30,Platinum,120₹,101,0
Bhavnagar,ApsaraCinemaNirmalNagar,Gujarati,18:30,Gold,100₹,105,0
Bhavnagar,ApsaraCinemaNirmalNagar,Gujarati,18:30,Silver,80₹,63,0
Veraval,SachiMultiplex,Gujarati,18:30,Captain,150₹,68,10
Veraval,SachiMultiplex,Gujarati,18:30,Crew,150₹,60,12
Gandhidham,VinayCinemasAdipur,Gujarati,18:46,Diamond,130₹,35,0
Gandhidham,VinayCinemasAdipur,Gujarati,18:46,Gold,100₹,42,0
Gandhidham,VinayCinemasAdipur,Gujarati,18:46,Platinum,150₹,23,0
Gandhidham,VinayCinemasAdipur,Gujarati,18:46,Silver,100₹,42,0
Gandhidham,VinayCinemasAdipur,Gujarati,18:46,Vip,300₹,8,0
Mumbai,PvrSonaShoppingKandivaliW,Gujarati,19:15,Prime,180₹,129,23
Mumbai,PvrSonaShoppingKandivaliW,Gujarati,19:15,Recliner,240₹,33,2
Surat,CityPlusMultiplexDumasRoad,Gujarati,19:15,GoldStar,110₹,10,0
Surat,CityPlusMultiplexDumasRoad,Gujarati,19:15,Gold,140₹,10,0
Surat,CityPlusMultiplexDumasRoad,Gujarati,19:15,Executive,300₹,10,0
Navsari,RajhansCinemasNavsari,Gujarati,19:30,Platinum,170₹,59,9
Navsari,RajhansCinemasNavsari,Gujarati,19:30,Executive,150₹,96,16
Navsari,RajhansCinemasNavsari,Gujarati,19:30,Royal,140₹,96,0
Navsari,RajhansCinemasNavsari,Gujarati,19:30,Marvel,130₹,32,0
Ahmedabad,DeviMultiplexNaroda,Gujarati,19:30,Platinum,110₹,100,0
Ahmedabad,DeviMultiplexNaroda,Gujarati,19:30,Gold,110₹,100,0
Dholka,SilverScreenCinemasDholka,Gujarati,21:00,Balcony,150₹,50,0
Dholka,SilverScreenCinemasDholka,Gujarati,21:00,Upper,120₹,75,0
Bhavnagar,ApsaraCinemaNirmalNagar,Gujarati,21:30,Vip,150₹,33,0
Bhavnagar,ApsaraCinemaNirmalNagar,Gujarati,21:30,Platinum,120₹,101,0
Bhavnagar,ApsaraCinemaNirmalNagar,Gujarati,21:30,Gold,100₹,105,0
Bhavnagar,ApsaraCinemaNirmalNagar,Gujarati,21:30,Silver,80₹,63,0
Gandhinagar,CinemaxSumanGandhinagar,Gujarati,22:00,Classic,110₹,43,0
Gandhinagar,CinemaxSumanGandhinagar,Gujarati,22:00,Prime,130₹,101,0
Gandhinagar,CinemaxSumanGandhinagar,Gujarati,22:00,Recliner,300₹,24,1
Gandhinagar,CinemaxSumanGandhinagar,Gujarati,22:00,ClassicPlus,130₹,47,0
Vadodara,InoxRelianceMegaMallVadodara,Gujarati,22:00,Gold,160₹,104,0
Vadodara,InoxRelianceMegaMallVadodara,Gujarati,22:00,Platinum,160₹,29,0
Vadodara,InoxRelianceMegaMallVadodara,Gujarati,22:00,RoyalRecliners,300₹,8,0
Vadodara,InoxRelianceMegaMallVadodara,Gujarati,22:00,Silver,140₹,20,0
Surat,InoxRelianceMegaMallUdhna,Gujarati,22:20,Club,190₹,55,4
Surat,InoxRelianceMegaMallUdhna,Gujarati,22:20,Executive,170₹,16,0
Surat,InoxRelianceMegaMallUdhna,Gujarati,22:20,RoyalRecliner,370₹,8,0
Surat,InoxRelianceMegaMallUdhna,Gujarati,22:20,Royal,210₹,38,7
Surat,TimeCinemaSuratGalaxyCircle,Gujarati,22:50,Standard220,220₹,115,15
