State,City,Name,Language,Time,Type,Price,Capacity,Booked
Maharashtra,Mumbai,PvrIconOberoiPxlGoregaonE,English,10:45,Lounger,100₹,10,0
Maharashtra,Mumbai,PvrIconOberoiPxlGoregaonE,English,10:45,Prime,170₹,174,0
Maharashtra,Mumbai,PvrIconOberoiPxlGoregaonE,English,10:45,PrimePlus,200₹,87,29
Maharashtra,Mumbai,PvrIconOberoiPxlGoregaonE,English,10:45,Recliner,270₹,44,0
Haryana,Gurgaon,PvrDirectorsCutGurugramAmbienceMall,English,11:00,Platinum,500₹,40,4
Haryana,Gurgaon,PvrDirectorsCutGurugramAmbienceMall,English,11:00,PlatinumSuperior,500₹,17,2
Maharashtra,Mumbai,InoxLaserplexCr2NarimanPoint,English,11:15,Insignia,300₹,70,0
Maharashtra,Mumbai,MaisonPvrTheLoftLuxeJioWorldDriveBkc,English,12:00,Platinum,400₹,33,6
Maharashtra,Pune,PvrMarketCityVimanNagar,English,12:45,Recliner,250₹,16,4
Maharashtra,Pune,PvrMarketCityVimanNagar,English,12:45,PrimePlus,200₹,28,8
Maharashtra,Pune,PvrMarketCityVimanNagar,English,12:45,Prime,150₹,221,35
Maharashtra,Pune,PvrMarketCityVimanNagar,English,12:45,Classic,150₹,80,0
Maharashtra,Mumbai,PvrIconPhoenixPalladiumLowerParelMumbai,English,13:30,Lounger,180₹,14,0
Maharashtra,Mumbai,PvrIconPhoenixPalladiumLowerParelMumbai,English,13:30,Classic,140₹,38,0
Maharashtra,Mumbai,PvrIconPhoenixPalladiumLowerParelMumbai,English,13:30,Prime,220₹,186,10
Maharashtra,Mumbai,PvrIconPhoenixPalladiumLowerParelMumbai,English,13:30,Recliner,350₹,14,0
Haryana,Gurgaon,PvrCityCentreGurgaon,English,13:35,Classic,149₹,40,0
Haryana,Gurgaon,PvrCityCentreGurgaon,English,13:35,Prime,149₹,94,6
Haryana,Gurgaon,PvrCityCentreGurgaon,English,13:35,Recliner,249₹,16,3
Karnataka,Bengaluru,Pvr4DxOrionMallDrRajkumarRoad,English,13:40,Classic,280₹,96,42
Haryana,Gurgaon,PvrAmbienceGoldGurgaon,English,13:40,PlatinumSuperior,400₹,8,2
Haryana,Gurgaon,PvrAmbienceGoldGurgaon,English,13:40,Platinum,400₹,28,0
AndhraPradesh,Hyderabad,Pvr4DxNexusMallFormerlyForumSujanaKukatpallyHyderabad,English,13:45,4DxClassic,350₹,108,18
Maharashtra,Mumbai,PvrMarketCityPXlKurlaW,English,13:45,PxlPrime,130₹,136,0
Maharashtra,Mumbai,PvrMarketCityPXlKurlaW,English,13:45,PxlRecliner,250₹,16,3
Maharashtra,Mumbai,PvrMarketCityPXlKurlaW,English,13:45,PxlPrimePlus,150₹,66,24
Maharashtra,Mumbai,PvrMarketCityPXlKurlaW,English,13:45,PxlLounger,110₹,11,0
Delhi,NewDelhi,PvrPromenadeVasantKunj,English,14:15,Classic,200₹,50,0
Delhi,NewDelhi,PvrPromenadeVasantKunj,English,14:15,Prime,250₹,34,0
UttarPradesh,Noida,PvrLogixCityCentre4DxNoida,English,14:20,Classic,425₹,92,10
Maharashtra,Mumbai,InoxMegaplexInorbitMall,English,14:40,Insignia,400₹,42,2
Gujarat,Ahmedabad,TimeCinemaCgRoad,English,15:00,Infinity1000,"1,000₹",12,0
Punjab,Mohali,PvrVrPunjabMallMohali,English,15:15,Classic,99₹,105,2
Punjab,Mohali,PvrVrPunjabMallMohali,English,15:15,Prime,99₹,42,2
TamilNadu,Chennai,SpiEscapeCinemasRoyapettah,English,15:40,Elite,185₹,99,28
TamilNadu,Chennai,SpiEscapeCinemasRoyapettah,English,15:40,Budget,66₹,11,11
Maharashtra,Pune,PvrMarketCityVimanNagar,English,15:45,Recliner,250₹,16,3
Maharashtra,Pune,PvrMarketCityVimanNagar,English,15:45,PrimePlus,200₹,28,10
Maharashtra,Pune,PvrMarketCityVimanNagar,English,15:45,Prime,150₹,221,24
Maharashtra,Pune,PvrMarketCityVimanNagar,English,15:45,Classic,150₹,80,0
WestBengal,Kolkata,InoxQuestMallBallygunge,English,15:55,RoyalRecliner,470₹,63,2
Maharashtra,Mumbai,PvrIconPhoenixPalladiumLowerParelMumbai,English,16:15,Lounger,210₹,14,0
Maharashtra,Mumbai,PvrIconPhoenixPalladiumLowerParelMumbai,English,16:15,Classic,170₹,38,0
Maharashtra,Mumbai,PvrIconPhoenixPalladiumLowerParelMumbai,English,16:15,Prime,250₹,186,22
Maharashtra,Mumbai,PvrIconPhoenixPalladiumLowerParelMumbai,English,16:15,Recliner,450₹,14,5
Haryana,Gurgaon,PvrDirectorsCutGurugramAmbienceMall,English,16:20,Platinum,500₹,23,0
Haryana,Gurgaon,PvrDirectorsCutGurugramAmbienceMall,English,16:20,PlatinumSuperior,500₹,7,7
Haryana,Gurgaon,PvrDirectorsCutGurugramAmbienceMall,English,16:20,DboxSeats,700₹,16,0
Haryana,Gurgaon,PvrMgfMallGurgaon,English,16:25,Classic,149₹,60,3
Haryana,Gurgaon,PvrMgfMallGurgaon,English,16:25,Prime,149₹,74,10
Maharashtra,Thane,CinepolisVipVivianaMallThaneW,English,16:40,Vip,400₹,74,7
Karnataka,Bengaluru,PvrImaxVegaCityBannerghattaRoad,English,16:45,Classic,170₹,250,3
Karnataka,Bengaluru,PvrImaxVegaCityBannerghattaRoad,English,16:45,Prime,200₹,43,3
Maharashtra,Mumbai,PvrIconLuxeInfinitiAndheriWMumbai,English,16:45,Luxe,500₹,51,0
Maharashtra,Mumbai,PvrIconLuxeInfinitiAndheriWMumbai,English,16:45,LuxeSuperior,500₹,35,19
Karnataka,Bengaluru,PvrPhoenixMarketcityMall4DxWhitefieldRoad,English,17:00,Classic,280₹,100,52
Delhi,NewDelhi,PvrPromenadeVasantKunj,English,17:35,Classic,200₹,135,4
Delhi,NewDelhi,PvrPromenadeVasantKunj,English,17:35,Prime,250₹,29,15
Maharashtra,Pune,PvrMarketCityVimanNagar,English,18:45,Recliner,250₹,16,2
Maharashtra,Pune,PvrMarketCityVimanNagar,English,18:45,PrimePlus,200₹,28,8
Maharashtra,Pune,PvrMarketCityVimanNagar,English,18:45,Prime,160₹,221,23
Maharashtra,Pune,PvrMarketCityVimanNagar,English,18:45,Classic,160₹,80,0
Karnataka,Bengaluru,PvrVega4DxBannerghattaRoad,English,18:55,Classic,330₹,100,12
