City,Name,Language,Time,Type,Price,Capacity,Booked
Kothagudem,Maheswari70MmKothagudem,Telugu,10:30,Balcony,110₹,180,90
Kothagudem,Maheswari70MmKothagudem,Telugu,10:30,ReservedClass,80₹,202,202
Anakapalle,VenkateswaraMovieMart,Telugu,10:30,Premium,147₹,309,63
Anakapalle,VenkateswaraMovieMart,Telugu,10:30,NonPremium,70₹,105,0
Vizag,ShankaraSatyamPicturePalaceGopalapatnam,Telugu,10:45,Balcony,145₹,216,178
Vizag,ShankaraSatyamPicturePalaceGopalapatnam,Telugu,10:45,FirstClass,112₹,72,72
Vizag,ShankaraSatyamPicturePalaceGopalapatnam,Telugu,10:45,SecondClass,80₹,26,26
Vizag,ShankaraSatyamPicturePalaceGopalapatnam,Telugu,10:45,ThirdClass,40₹,82,82
Bhimavaram,SriPadmalayaCineComplexBalusumoodi,Telugu,11:00,Balcony,150₹,73,73
Bhimavaram,SriPadmalayaCineComplexBalusumoodi,Telugu,11:00,Sofa,150₹,50,16
Bhimavaram,SriPadmalayaCineComplexBalusumoodi,Telugu,11:00,FirstClass,120₹,79,20
Bhimavaram,SriPadmalayaCineComplexBalusumoodi,Telugu,11:00,SecondClass,70₹,65,23
Bhimavaram,SriPadmalayaCineComplexBalusumoodi,Telugu,11:00,ThirdClass,50₹,41,21
Yemmiganur,MiniSrinivasaTalkies,Telugu,11:00,Balcony,80₹,52,26
Yemmiganur,MiniSrinivasaTalkies,Telugu,11:00,FirstClass,60₹,125,71
Yemmiganur,MiniSrinivasaTalkies,Telugu,11:00,SecondClass,200₹,114,114
Chodavaram,LakshmiTheatreChodavaram,Telugu,11:00,GoldClass,100₹,284,284
Chodavaram,LakshmiTheatreChodavaram,Telugu,11:00,SilverClass,80₹,30,30
Eluru,VMaxEluruPaidichintapadu,Telugu,11:00,Box1,150₹,27,27
Eluru,VMaxEluruPaidichintapadu,Telugu,11:00,Box2,150₹,27,27
Eluru,VMaxEluruPaidichintapadu,Telugu,11:00,Executive,150₹,80,25
Eluru,VMaxEluruPaidichintapadu,Telugu,11:00,Balcony,150₹,166,78
Eluru,VMaxEluruPaidichintapadu,Telugu,11:00,SecondClass,100₹,69,0
Eluru,VMaxEluruPaidichintapadu,Telugu,11:00,LowClass,50₹,54,0
Srikakulam,KinneraCinemaxSrikakulam,Telugu,11:00,Premium,147₹,159,32
Srikakulam,KinneraCinemaxSrikakulam,Telugu,11:00,NonPremium,100₹,100,0
Vizag,JagadambaComplex,Telugu,11:00,Premium,145₹,163,88
Vizag,JagadambaComplex,Telugu,11:00,NonPremium,100₹,39,1
Vizag,JagadambaComplex,Telugu,11:00,NonPremium,100₹,76,76
Hyderabad,PvrKukatpally,Telugu,11:00,Classic,200₹,232,0
Hyderabad,PvrKukatpally,Telugu,11:00,Recliner,350₹,12,0
Addanki,VnsCineComplexBerakaNagar,Telugu,11:00,Balcony,110₹,123,0
Addanki,VnsCineComplexBerakaNagar,Telugu,11:00,FirstClass,80₹,60,0
Tiruvuru,SriVenkateswaraNewPicturePalaceACDts,Telugu,11:15,FirstClass,100₹,255,36
Tiruvuru,SriVenkateswaraNewPicturePalaceACDts,Telugu,11:15,SecondClass,78₹,56,0
Dowlaiswaram,KumariTheatreTyagarajaNagar,Telugu,11:15,Balcony,112₹,194,97
Dowlaiswaram,KumariTheatreTyagarajaNagar,Telugu,11:15,FirstClass,112₹,217,217
Dowlaiswaram,KumariTheatreTyagarajaNagar,Telugu,11:15,SecondClass,75₹,156,156
Anantapur,ShanthiSudhaComplexAnantapur,Telugu,11:30,Balcony,145₹,200,0
Anantapur,ShanthiSudhaComplexAnantapur,Telugu,11:30,First,110₹,248,0
Anantapur,ShanthiSudhaComplexAnantapur,Telugu,11:30,Second,110₹,94,94
Hyderabad,SreeSaiRajaTheatreMusheerabad,Telugu,11:30,Balcony,100₹,377,227
Hyderabad,SreeSaiRajaTheatreMusheerabad,Telugu,11:30,FirstClass,80₹,338,188
Hyderabad,SreeSaiRajaTheatreMusheerabad,Telugu,11:30,SecondClass,40₹,209,209
Nandyal,RajPicturePalaceNandyal,Telugu,11:30,Delux,90₹,252,60
Nandyal,RajPicturePalaceNandyal,Telugu,11:30,NonDelux,70₹,285,162
