State,City,Name,Language,Time,Type,Price,Capacity,Booked
TamilNadu,Chennai,SpiEscapeCinemasRoyapettah,Tamil,10:20,Elite,179₹,99,12
TamilNadu,Chennai,SpiEscapeCinemasRoyapettah,Tamil,10:20,Budget,60₹,11,9
TamilNadu,Kulittalai,PalaceTheatreMaduraiRoad,Tamil,11:15,FirstClass,60₹,249,0
WestBengal,Berachampa,BanirupaCinemaTakiRoad,Hindi,12:00,UpperStall,60₹,25,0
WestBengal,Berachampa,BanirupaCinemaTakiRoad,Hindi,12:00,LowerStall,50₹,25,0
TamilNadu,Kulittalai,PalaceTheatreMaduraiRoad,Tamil,14:15,FirstClass,60₹,249,3
TamilNadu,Chennai,PvrVrMallAnnaNagar,Tamil,14:25,Classic,60₹,16,16
TamilNadu,Chennai,PvrVrMallAnnaNagar,Tamil,14:25,Prime,190₹,110,37
WestBengal,Berachampa,BanirupaCinemaTakiRoad,Hindi,14:45,UpperStall,60₹,25,0
WestBengal,Berachampa,BanirupaCinemaTakiRoad,Hindi,14:45,LowerStall,50₹,25,0
WestBengal,Berachampa,BanirupaCinemaTakiRoad,Hindi,17:30,UpperStall,60₹,25,0
WestBengal,Berachampa,BanirupaCinemaTakiRoad,Hindi,17:30,LowerStall,50₹,25,0
TamilNadu,Kulittalai,PalaceTheatreMaduraiRoad,Tamil,18:15,FirstClass,60₹,249,0
TamilNadu,Kulittalai,PalaceTheatreMaduraiRoad,Tamil,22:00,FirstClass,60₹,249,0
