State,City,ZIP,Name,Language,Time,Type,Price,Capacity,Booked
,Surat,394101,TheFridayCinemaMotaVarachha,Gujarati,10:00,Recliner,250₹,81,3
,Surat,394101,TheFridayCinemaMotaVarachha,Gujarati,10:00,PushBackSeat,150₹,81,3
,Surat,394101,TheFridayCinemaMotaVarachha,Gujarati,10:00,Lounger,150₹,81,3
,Surat,394101,TheFridayCinemaMotaVarachha,Gujarati,12:30,PushBackSeat,190₹,119,2
,Surat,394101,TheFridayCinemaMotaVarachha,Gujarati,12:30,Lounger,190₹,119,2
,Vadodara,390023,MovieTimeSSquareMallElloraPark,Gujarati,12:45,Recliner,150₹,9,0
,Vadodara,390023,MovieTimeSSquareMallElloraPark,Gujarati,12:45,Premium,100₹,104,0
,Vadodara,390023,MovieTimeSSquareMallElloraPark,Gujarati,12:45,Executive,100₹,48,0
,Ahmedabad,382480,PvrArvedTranscube,Gujarati,13:30,Classic,120₹,36,0
,Ahmedabad,382480,PvrArvedTranscube,Gujarati,13:30,Prime,165₹,119,15
,Ahmedabad,382480,PvrArvedTranscube,Gujarati,13:30,Recliner,290₹,4,0
,Surat,395007,PvrRahulRajMallDumasRoad,Gujarati,13:30,Recliner,320₹,24,5
,Surat,395007,PvrRahulRajMallDumasRoad,Gujarati,13:30,Prime,150₹,72,13
,Surat,395007,PvrRahulRajMallDumasRoad,Gujarati,13:30,ClassicPlus,130₹,30,0
,Surat,395007,PvrRahulRajMallDumasRoad,Gujarati,13:30,Classic,120₹,30,0
,Rajkot,360001,CosmoplexMultiplexKalawadRoad,Gujarati,14:15,Crew,190₹,10,0
,Ahmedabad,380015,CinemaxShivAshramRoad,Gujarati,15:15,Prime,150₹,64,10
,Vadodara,390023,CinepolisInorbitMallGorwa,Gujarati,15:30,Premium,150₹,28,2
,Vadodara,390023,CinepolisInorbitMallGorwa,Gujarati,15:30,Executive,150₹,116,2
,Vadodara,390023,CinepolisInorbitMallGorwa,Gujarati,15:30,Normal,150₹,26,0
,Surat,395006,InoxRajImperialVarachhaRoad,Gujarati,15:50,Gold,160₹,113,0
,Surat,395006,InoxRajImperialVarachhaRoad,Gujarati,15:50,Imperial,340₹,11,2
,Surat,395006,InoxRajImperialVarachhaRoad,Gujarati,15:50,Platinum,190₹,53,12
,Surat,395006,InoxRajImperialVarachhaRoad,Gujarati,15:50,Silver,140₹,36,0
,Surat,395007,CityPlusMultiplexDumasRoad,Gujarati,16:15,GoldStar,110₹,10,0
,Surat,395007,CityPlusMultiplexDumasRoad,Gujarati,16:15,Gold,140₹,10,0
,Surat,395007,CityPlusMultiplexDumasRoad,Gujarati,16:15,Executive,300₹,10,0
,Surat,395009,RajhansMultiplexAdajan,Gujarati,16:30,Business,200₹,94,0
,Gandhinagar,382016,InoxR16Gandhinagar,Gujarati,16:40,Gold,140₹,118,0
,Gandhinagar,382016,InoxR16Gandhinagar,Gujarati,16:40,Platinum,190₹,6,0
,Gandhinagar,382016,InoxR16Gandhinagar,Gujarati,16:40,Silver,100₹,20,0
,Rajkot,360005,InoxRelianceMegaMallRajkot,Gujarati,17:15,Club,220₹,55,7
,Rajkot,360005,InoxRelianceMegaMallRajkot,Gujarati,17:15,Executive,200₹,22,0
,Rajkot,360005,InoxRelianceMegaMallRajkot,Gujarati,17:15,RoyalRecliners,360₹,6,6
,Rajkot,360005,InoxRelianceMegaMallRajkot,Gujarati,17:15,Royal,240₹,29,2
,Rajkot,360006,CarnivalGardenHotelAndResort,Gujarati,18:10,CoupleSofa,400₹,22,0
,Rajkot,360006,CarnivalGardenHotelAndResort,Gujarati,18:10,SingleSofa,350₹,95,26
,Junagadh,362001,SurajCineplexJunagadh,Gujarati,18:15,Sofa,180₹,20,0
,Junagadh,362001,SurajCineplexJunagadh,Gujarati,18:15,Executive,160₹,70,0
,Gandhinagar,382010,CityPulseCinemasVillageKudasan,Gujarati,18:45,Premiere,110₹,5,5
,Gandhinagar,382010,CityPulseCinemasVillageKudasan,Gujarati,18:45,Gold,110₹,50,25
,Ahmedabad,380001,MirajCityPulseManiNagar,Gujarati,18:45,Gold,180₹,24,0
,Ahmedabad,380059,PvrAcropolisMallThaltej,Gujarati,19:15,Prime,225₹,42,10
,Ahmedabad,380059,PvrAcropolisMallThaltej,Gujarati,19:15,Classic,200₹,42,0
,Ahmedabad,380059,PvrAcropolisMallThaltej,Gujarati,19:15,Recliner,475₹,9,0
,Ahmedabad,380059,PvrAcropolisMallThaltej,Gujarati,19:15,PrimePlus,275₹,70,12
,Bhavnagar,364001,TheEntertainmentParkNawapara,Gujarati,19:30,Royal,249₹,22,8
,Junagadh,362001,SurajCineplexJunagadh,Gujarati,21:00,Sofa,220₹,20,0
,Junagadh,362001,SurajCineplexJunagadh,Gujarati,21:00,Executive,200₹,70,0
,Ahmedabad,380015,CinepolisNexusOneAhmedabad,Gujarati,22:15,Normal,220₹,37,0
,Ahmedabad,380015,CinepolisNexusOneAhmedabad,Gujarati,22:15,Executive,250₹,45,0
,Ahmedabad,380015,CinepolisNexusOneAhmedabad,Gujarati,22:15,Premium,300₹,54,0
,Surat,395009,CinepolisImperialSquareMallAdajan,Gujarati,22:20,Normal,200₹,22,0
,Surat,395009,CinepolisImperialSquareMallAdajan,Gujarati,22:20,Premium,220₹,33,6
,Surat,395009,CinepolisImperialSquareMallAdajan,Gujarati,22:20,Executive,200₹,67,12
,Surat,395007,InoxVrSuratDumasRoad,Gujarati,22:45,Club,210₹,102,12
,Surat,395007,InoxVrSuratDumasRoad,Gujarati,22:45,Executive,190₹,34,0
,Surat,395007,InoxVrSuratDumasRoad,Gujarati,22:45,Royal,230₹,54,13
,Surat,395007,InoxVrSuratDumasRoad,Gujarati,22:45,RoyalRecliner,420₹,12,0
,Ahmedabad,380060,ConnplexSmartScienceCity,Gujarati,23:00,Miller,220₹,41,0
,Rajkot,360001,CosmoplexMultiplexKalawadRoad,Gujarati,23:00,Crew,230₹,10,0
