City,Name,ZIP,Language,Time,Type,Price,Capacity,Booked
Thane,MaxusCinemasMaxusMallBhayandar,401101,Hindi,08:00,Sofa,112₹,44,0
Thane,MaxusCinemasMaxusMallBhayandar,401101,Hindi,08:00,PremiumPlus,99₹,148,0
Thane,MaxusCinemasMaxusMallBhayandar,401101,Hindi,08:00,Premium,99₹,52,0
Thane,MaxusCinemasMaxusMallBhayandar,401101,Hindi,08:00,Lounger,99₹,11,0
Mumbai,CinepolisSeawoodsGrandCentralMall,400706,Hindi,08:10,Normal,180₹,66,0
Mumbai,CinepolisSeawoodsGrandCentralMall,400706,Hindi,08:10,Executive,200₹,97,0
Mumbai,CinepolisSeawoodsGrandCentralMall,400706,Hindi,08:10,Premium,220₹,80,3
Mumbai,CinepolisSeawoodsGrandCentralMall,400706,Hindi,08:10,Vip,420₹,14,1
Mumbai,CinepolisMagnetMallBhandupW,400078,Hindi,08:10,Vip,300₹,24,0
Mumbai,CinepolisMagnetMallBhandupW,400078,Hindi,08:10,Premium,130₹,56,0
Mumbai,CinepolisMagnetMallBhandupW,400078,Hindi,08:10,Executive,130₹,34,0
Mumbai,CinepolisMagnetMallBhandupW,400078,Hindi,08:10,Normal,130₹,26,0
Thane,CinemaStarHighStreetMallThaneMajiwada,400601,Hindi,08:10,Normal,130₹,218,1
Nagpur,CinepolisVrNagpurMall,440003,Hindi,08:10,Vip,450₹,6,2
Nagpur,CinepolisVrNagpurMall,440003,Hindi,08:10,Premium,230₹,55,6
Nagpur,CinepolisVrNagpurMall,440003,Hindi,08:10,Executive,210₹,68,0
Nagpur,CinepolisVrNagpurMall,440003,Hindi,08:10,Normal,190₹,34,0
Pune,CinepolisWestendMallAundh,411007,Hindi,08:10,Normal,250₹,40,0
Pune,CinepolisWestendMallAundh,411007,Hindi,08:10,Executive,250₹,171,3
Pune,CinepolisWestendMallAundh,411007,Hindi,08:10,Premium,250₹,51,20
Thane,CinepolisVivianaMallThaneW,400606,Hindi,08:10,Normal,160₹,31,0
Thane,CinepolisVivianaMallThaneW,400606,Hindi,08:10,Executive,180₹,104,3
Thane,CinepolisVivianaMallThaneW,400606,Hindi,08:10,Premium,200₹,52,2
Mumbai,CinepolisAndheriW,400053,Hindi,08:15,Premium,120₹,33,7
Mumbai,CinepolisAndheriW,400053,Hindi,08:15,Platinum,170₹,22,0
Mumbai,CinepolisAndheriW,400053,Hindi,08:15,Normal,100₹,32,0
Mumbai,CinepolisAndheriW,400053,Hindi,08:15,Executive,100₹,95,6
Ahmedabad,NewfangledMiniplexMoteraAhmedabad,380005,Hindi,08:15,CoupleSeat,300₹,29,1
Ahmedabad,ConnplexSmartScienceCity,380060,Hindi,08:15,TwoSeats1For2Admit,400₹,16,0
Mumbai,MaxusCinemasBorivaliW,400092,Hindi,08:15,Couple,199₹,26,12
Mumbai,MaxusCinemasBorivaliW,400092,Hindi,08:15,Recliner,199₹,42,13
Ahmedabad,NewfangledMiniplexMondealRetailParkAhmedabad,380015,Hindi,08:30,CoupleSeat,400₹,23,5
Mumbai,CarnivalSangamAndheriE,400059,Hindi,08:30,ReclinerOffline,220₹,19,0
Mumbai,CarnivalSangamAndheriE,400059,Hindi,08:30,SilverOffline,110₹,270,0
