State,City,ZIP,Name,Language,Time,Type,Price,Capacity,Booked
,Pune,411033,InoxElproCitySquareChinchwad,Marathi,09:10,Club,130₹,78,14
,Pune,411033,InoxElproCitySquareChinchwad,Marathi,09:10,Executive,130₹,26,0
,Pune,411033,InoxElproCitySquareChinchwad,Marathi,09:10,Royale,150₹,45,14
,Pune,411004,RahulTalkies70MmShivajiNagar,Marathi,09:15,GoldClass,80₹,193,0
,Pune,411004,RahulTalkies70MmShivajiNagar,Marathi,09:15,SilverClass,80₹,120,0
,Latur,413512,CarnivalRamaLatur,Marathi,09:30,Platinum,100₹,233,0
,Latur,413512,CarnivalRamaLatur,Marathi,09:30,Gold,100₹,120,0
,Latur,413512,CarnivalRamaLatur,Marathi,09:30,Silver,100₹,40,0
,Pune,411007,CinepolisNexusWestend,Marathi,09:30,Premium,180₹,48,0
,Pune,411007,CinepolisNexusWestend,Marathi,09:30,Executive,180₹,52,0
,Pune,411007,CinepolisNexusWestend,Marathi,09:30,Normal,180₹,24,0
,NaviMumbai,410206,PvrOrionPanvel,Marathi,10:00,Classic,99₹,28,0
,NaviMumbai,410206,PvrOrionPanvel,Marathi,10:00,Prime,99₹,115,27
,NaviMumbai,410206,PvrOrionPanvel,Marathi,10:00,PrimePlus,99₹,34,23
,Mumbai,400062,CarnivalMoviestarGoregaonW,Marathi,10:00,SilverOffline,90₹,51,0
,Mumbai,400062,CarnivalMoviestarGoregaonW,Marathi,10:00,BoxOffline,190₹,6,3
,Mumbai,400062,CarnivalMoviestarGoregaonW,Marathi,10:00,PlatinumOffline,90₹,137,11
,Mumbai,400062,CarnivalMoviestarGoregaonW,Marathi,10:00,GoldOffline,90₹,119,5
,Mumbai,400062,CarnivalMoviestarGoregaonW,Marathi,10:00,SpecialOffline,110₹,48,24
,Pune,411049,CarnivalPremierPlazaChinchwad,Marathi,10:10,PlatinumOffline,110₹,189,4
,Pune,411049,CarnivalPremierPlazaChinchwad,Marathi,10:10,GoldOffline,100₹,84,0
,Pune,411049,CarnivalPremierPlazaChinchwad,Marathi,10:10,SilverOffline,90₹,42,0
,Pune,411049,CarnivalPremierPlazaChinchwad,Marathi,10:10,PremiumReclineOffline,190₹,19,3
,Nashik,422006,InoxOldVijayMamtaNasik,Marathi,10:25,Executive,90₹,46,0
,Nashik,422006,InoxOldVijayMamtaNasik,Marathi,10:25,Platinum,112₹,88,88
,Nashik,422006,InoxOldVijayMamtaNasik,Marathi,10:25,Silver,112₹,189,8
,Nanded,431606,PvrTreasureBazaarMallNanded,Marathi,10:40,PrimePlus,80₹,63,16
,Nanded,431606,PvrTreasureBazaarMallNanded,Marathi,10:40,Prime,80₹,100,0
,Nanded,431606,PvrTreasureBazaarMallNanded,Marathi,10:40,Classic,80₹,70,0
,Latur,413512,PvrLatur,Marathi,10:40,Prime,90₹,82,21
,Latur,413512,PvrLatur,Marathi,10:40,Classic,90₹,42,0
,Latur,413512,PvrLatur,Marathi,10:40,ClassicPlus,90₹,183,0
,Kalyan,421301,CarnivalSm5KalyanW,Marathi,10:45,GoldOffline,110₹,88,0
,Kalyan,421301,CarnivalSm5KalyanW,Marathi,10:45,PlatinumOffline,110₹,111,8
,Pune,412028,InoxAmanoraTownCentreHadapsar,Marathi,11:15,Club,130₹,157,15
,Pune,412028,InoxAmanoraTownCentreHadapsar,Marathi,11:15,Executive,130₹,42,0
,Pune,412028,InoxAmanoraTownCentreHadapsar,Marathi,11:15,Royale,230₹,6,0
,Pune,411002,PvrKumarPacificMallSwarGate,Marathi,11:25,Classic,100₹,24,0
,Pune,411002,PvrKumarPacificMallSwarGate,Marathi,11:25,Prime,120₹,162,17
,Pune,411002,PvrKumarPacificMallSwarGate,Marathi,11:25,Recliner,250₹,12,0
,Mumbai,400086,InoxRCityGhatkoparW,Marathi,11:35,Club,140₹,65,8
,Mumbai,400086,InoxRCityGhatkoparW,Marathi,11:35,Executive,112₹,35,0
,Mumbai,400086,InoxRCityGhatkoparW,Marathi,11:35,RoyalRecliner,280₹,13,2
,Mumbai,400086,InoxRCityGhatkoparW,Marathi,11:35,Royal,140₹,40,17
,Mumbai,421204,PvrXperiaPalavaDombivaliE,Marathi,11:40,Classic,159₹,38,0
,Mumbai,421204,PvrXperiaPalavaDombivaliE,Marathi,11:40,Prime,159₹,114,4
,Mumbai,421204,PvrXperiaPalavaDombivaliE,Marathi,11:40,Recliner,259₹,12,2
,Pusad,445204,RajkumarCineplex,Marathi,11:45,Platinum,150₹,101,0
,Pusad,445204,RajkumarCineplex,Marathi,11:45,LadiesGold,100₹,37,0
,Pune,411001,InoxBundGarden,Marathi,11:50,DressCircle,112₹,167,2
,Pune,411001,InoxBundGarden,Marathi,11:50,Galleria,112₹,60,0
,Indapur,413106,KesharCinema,Marathi,12:00,Diamond,100₹,143,0
,Indapur,413106,KesharCinema,Marathi,12:00,Gold,100₹,57,0
,Latur,413512,CarnivalRamaLatur,Marathi,12:00,Platinum,100₹,233,0
,Latur,413512,CarnivalRamaLatur,Marathi,12:00,Gold,100₹,120,0
,Latur,413512,CarnivalRamaLatur,Marathi,12:00,Silver,100₹,40,0
,Mumbai,400074,MovieTimeChembur,Marathi,12:00,Silver,150₹,123,0
,Mumbai,400074,MovieTimeChembur,Marathi,12:00,Gold,150₹,15,2
,Nagpur,440017,PvrEmpressCityMallNagpur,Marathi,12:00,Classic,140₹,26,0
,Nagpur,440017,PvrEmpressCityMallNagpur,Marathi,12:00,Prime,190₹,95,17
,NaviMumbai,400703,InoxPalmBeachGalleriaMallVashi,Marathi,12:15,Club,180₹,122,0
,NaviMumbai,400703,InoxPalmBeachGalleriaMallVashi,Marathi,12:15,Executive,160₹,30,0
,NaviMumbai,400703,InoxPalmBeachGalleriaMallVashi,Marathi,12:15,RoyalRecliners,270₹,9,0
,NaviMumbai,400703,InoxPalmBeachGalleriaMallVashi,Marathi,12:15,Royal,180₹,45,2
,Shirur,412210,DigiGoldNovaCinema,Marathi,12:15,Gold,180₹,82,0
,Shirur,412210,DigiGoldNovaCinema,Marathi,12:15,Silver,150₹,64,0
,Washim,444505,H2MMovieplexPatniCommercial,Marathi,12:15,Gl,120₹,96,0
,Washim,444505,H2MMovieplexPatniCommercial,Marathi,12:15,Pl,150₹,60,0
,Washim,444505,H2MMovieplexPatniCommercial,Marathi,12:15,Sf,150₹,21,0
,Washim,444505,H2MMovieplexPatniCommercial,Marathi,12:15,Sl,80₹,52,0
,Chandrapur,442402,CinejoyCinema,Marathi,12:15,Ruby,100₹,145,0
,Solapur,413002,CarnivalBhagwatSolapur,Marathi,12:30,Platinum,120₹,92,7
,Solapur,413002,CarnivalBhagwatSolapur,Marathi,12:30,Gold,100₹,114,7
,Solapur,413002,CarnivalBhagwatSolapur,Marathi,12:30,Silver,80₹,76,0
,Nashik,422101,CinemaxRegimentalPlazaNasik,Marathi,12:30,Prime,100₹,93,2
,Nashik,422101,CinemaxRegimentalPlazaNasik,Marathi,12:30,PrimePlus,140₹,23,0
,Baramati,413133,CarnivalCinemasSubhadraMallBaramati,Marathi,12:30,Silver,150₹,42,0
,Baramati,413133,CarnivalCinemasSubhadraMallBaramati,Marathi,12:30,Gold,150₹,128,29
,Baramati,413133,CarnivalCinemasSubhadraMallBaramati,Marathi,12:30,Sofa,180₹,17,11
,Pune,411028,CinepolisSeasonsMallHadapsar,Marathi,12:40,Normal,180₹,27,0
,Pune,411028,CinepolisSeasonsMallHadapsar,Marathi,12:40,Executive,180₹,74,2
,Pune,411028,CinepolisSeasonsMallHadapsar,Marathi,12:40,Premium,200₹,33,6
,Pune,411018,PvrCityOneMallPimpri,Marathi,12:45,Classic,100₹,33,0
,Pune,411018,PvrCityOneMallPimpri,Marathi,12:45,Prime,120₹,127,0
,Aurangabad,431003,InoxTapadiaMallTownCenter,Marathi,12:45,Premiere,150₹,41,0
,Aurangabad,431003,InoxTapadiaMallTownCenter,Marathi,12:45,Royal,220₹,18,0
,Aurangabad,431003,InoxTapadiaMallTownCenter,Marathi,12:45,Silver,160₹,262,62
,Mumbai,400062,CarnivalMoviestarGoregaonW,Marathi,12:45,SilverOffline,100₹,51,0
,Mumbai,400062,CarnivalMoviestarGoregaonW,Marathi,12:45,BoxOffline,250₹,6,0
,Mumbai,400062,CarnivalMoviestarGoregaonW,Marathi,12:45,PlatinumOffline,150₹,137,33
,Mumbai,400062,CarnivalMoviestarGoregaonW,Marathi,12:45,GoldOffline,130₹,119,3
,Mumbai,400062,CarnivalMoviestarGoregaonW,Marathi,12:45,SpecialOffline,170₹,48,18
,Malegaon,423203,CinemaxMalegaon,Marathi,13:00,Prime,80₹,130,0
,Malegaon,423203,CinemaxMalegaon,Marathi,13:00,ClassicPlus,80₹,119,0
,Malegaon,423203,CinemaxMalegaon,Marathi,13:00,Classic,80₹,32,0
,Pune,412105,CarnivalCinemasSpineCityPuneSpineCityMall,Marathi,13:15,PlatinumOffline,160₹,112,0
,Pune,412105,CarnivalCinemasSpineCityPuneSpineCityMall,Marathi,13:15,GoldOffline,140₹,65,0
,Pune,412105,CarnivalCinemasSpineCityPuneSpineCityMall,Marathi,13:15,SilverOffline,120₹,48,0
,Pune,412105,CarnivalCinemasSpineCityPuneSpineCityMall,Marathi,13:15,SofaOffline,180₹,18,0
,Pune,411060,InoxRoyalHeritageMallNibmExt,Marathi,13:20,Club,160₹,81,0
,Pune,411060,InoxRoyalHeritageMallNibmExt,Marathi,13:20,Executive,160₹,24,0
,Pune,411060,InoxRoyalHeritageMallNibmExt,Marathi,13:20,RoyaleRecliners,280₹,13,0
,Pune,411060,InoxRoyalHeritageMallNibmExt,Marathi,13:20,Royale,180₹,26,0
,Mumbai,421302,PvrHaseenBhiwandi,Marathi,13:30,Prime,130₹,72,0
,Mumbai,421302,PvrHaseenBhiwandi,Marathi,13:30,Classic,90₹,18,0
,Thane,400606,CinepolisVivianaMallThaneW,Marathi,13:30,Normal,210₹,27,0
,Thane,400606,CinepolisVivianaMallThaneW,Marathi,13:30,Executive,230₹,106,6
,Thane,400606,CinepolisVivianaMallThaneW,Marathi,13:30,Premium,250₹,46,22
,Jalgaon,425001,InoxKhandeshCentralMallPratapNagar,Marathi,13:30,Club,110₹,114,0
,Jalgaon,425001,InoxKhandeshCentralMallPratapNagar,Marathi,13:30,Executive,110₹,42,0
,Jalgaon,425001,InoxKhandeshCentralMallPratapNagar,Marathi,13:30,Royal,110₹,53,4
,Mumbai,400078,CinepolisMagnetMallBhandupW,Marathi,13:35,Premium,150₹,46,11
,Mumbai,400078,CinepolisMagnetMallBhandupW,Marathi,13:35,Vip,400₹,5,0
,Mumbai,400078,CinepolisMagnetMallBhandupW,Marathi,13:35,Executive,150₹,34,3
,Mumbai,400078,CinepolisMagnetMallBhandupW,Marathi,13:35,Normal,150₹,30,0
,Pune,411014,PvrMarketCityVimanNagar,Marathi,13:45,Recliner,250₹,12,5
,Pune,411014,PvrMarketCityVimanNagar,Marathi,13:45,PrimePlus,220₹,15,6
,Pune,411014,PvrMarketCityVimanNagar,Marathi,13:45,Prime,180₹,129,43
,Pune,411014,PvrMarketCityVimanNagar,Marathi,13:45,Classic,180₹,80,0
,Kalyan,421306,InoxMetroJunctionMallKalyan,Marathi,13:50,Execuitve,170₹,37,0
,Kalyan,421306,InoxMetroJunctionMallKalyan,Marathi,13:50,Premier,170₹,172,4
,Kalyan,421306,InoxMetroJunctionMallKalyan,Marathi,13:50,Silver,180₹,107,13
,Nashik,422002,CinemaxCityCenterNasik,Marathi,14:00,Recliner,280₹,18,16
,Nashik,422002,CinemaxCityCenterNasik,Marathi,14:00,Prime,150₹,139,45
